id,age,sex,race,priors_count.1,juv_fel_count,juv_misd_count,c_charge_degree,offense_type,real_outcome,alg_outcome,alg_risk_score,alg_risk_score_decile,alg_risk_desc
1129,21,male,African-American,8,0,2,F,arrested but not charged,1,1,0.8639810856673051,9.0,high
253,42,male,Caucasian,0,0,0,F,violent crime,0,0,0.20825180225911402,2.0,low
5921,26,male,Caucasian,3,0,0,F,drug crime,1,1,0.7324034225104813,7.0,medium
3016,20,male,African-American,2,0,1,F,property crime,1,1,0.8618459772270904,9.0,high
4361,37,male,African-American,11,0,0,F,public order crime,1,1,0.6595667246783954,7.0,medium
3621,36,male,Caucasian,0,0,0,M,public order crime,0,0,0.2269195708592906,2.0,low
4728,29,male,Caucasian,2,0,0,F,property crime,0,1,0.5890402002101582,6.0,medium
3663,50,male,Asian,5,0,0,F,public order crime,1,0,0.422632661941615,4.0,low
6641,26,male,African-American,10,1,0,F,obstruction of justice,1,1,0.9129644378354307,9.0,high
4139,25,male,African-American,0,0,0,F,violent crime,0,0,0.2940728175634635,3.0,low
4279,32,male,African-American,7,0,1,F,violent crime,1,1,0.7152984432274115,7.0,medium
1249,35,female,African-American,7,0,0,F,arrested but not charged,1,1,0.6004392668776231,6.0,medium
6397,52,male,African-American,17,0,0,F,drug crime,1,1,0.775290153011254,8.0,high
602,51,male,African-American,1,0,0,F,arrested but not charged,0,0,0.18791481434033389,2.0,low
3712,28,male,African-American,9,0,0,F,public order crime,1,1,0.8512245187740772,9.0,high
2413,21,male,Caucasian,0,0,0,M,violent crime,1,0,0.49316453002561444,5.0,medium
6997,21,male,Caucasian,1,0,1,M,public order crime,1,1,0.6624064018184447,7.0,medium
1661,42,male,Caucasian,0,0,0,M,violent crime,0,0,0.20354034006800992,2.0,low
6052,57,male,African-American,12,0,0,F,drug crime,0,1,0.639074828554566,6.0,medium
4778,28,male,Caucasian,0,0,0,F,property crime,1,0,0.2966799206451719,3.0,low
1154,23,male,Caucasian,10,0,0,F,arrested but not charged,1,1,0.8353013641746966,8.0,high
338,26,male,African-American,3,0,0,F,violent crime,1,1,0.7161787463310346,7.0,medium
3691,57,male,Hispanic,3,0,0,F,public order crime,0,0,0.33307368686791833,3.0,low
2422,29,male,African-American,0,0,0,M,violent crime,0,0,0.24972504552698355,2.0,low
2188,44,female,Caucasian,1,0,0,M,violent crime,1,0,0.2739562144704394,3.0,low
83,38,male,African-American,0,0,0,F,violent crime,0,0,0.21055580049019723,2.0,low
1815,33,male,Caucasian,0,0,0,M,violent crime,0,0,0.24972504552698355,2.0,low
2225,45,male,Caucasian,1,0,0,M,violent crime,0,0,0.2739562144704394,3.0,low
1746,33,male,African-American,12,0,0,M,violent crime,1,1,0.7366587107026639,7.0,medium
4385,49,male,African-American,29,0,0,F,public order crime,1,1,0.9338906013270327,9.0,high
1864,25,male,African-American,1,0,0,M,violent crime,0,0,0.4369267393172809,4.0,low
5765,24,male,African-American,3,0,0,F,public order crime,1,1,0.6948685240929816,7.0,medium
5929,34,male,African-American,16,0,0,F,drug crime,1,1,0.8502632390113407,9.0,high
5086,52,male,Hispanic,2,0,0,M,public order crime,0,0,0.29264265210560125,3.0,low
2968,25,male,Hispanic,0,0,0,F,property crime,0,0,0.31555058526191,3.0,low
3232,22,male,Caucasian,6,0,0,F,property crime,1,1,0.8238083200357702,8.0,high
1510,31,male,African-American,5,0,0,M,violent crime,1,1,0.6664471555764598,7.0,medium
2181,27,male,African-American,0,0,0,M,violent crime,1,0,0.28541015150545035,3.0,low
3358,25,male,African-American,10,0,1,F,drug crime,1,1,0.8719155077828532,9.0,high
135,54,male,Other,0,0,0,F,violent crime,0,0,0.18033866459802156,2.0,low
2960,28,male,African-American,4,0,0,F,property crime,0,1,0.7579540929219395,8.0,high
2875,21,male,African-American,1,1,0,F,property crime,1,1,0.6869866294394124,7.0,medium
892,21,male,African-American,1,0,0,F,arrested but not charged,1,1,0.520838813166807,5.0,medium
4653,22,male,African-American,4,0,0,F,property crime,1,1,0.8041151590757591,8.0,high
5570,23,male,Caucasian,0,0,0,F,fraud and financial crime,0,0,0.38697608499821345,4.0,low
6873,47,male,Caucasian,2,0,0,F,obstruction of justice,0,0,0.4250802646951354,4.0,low
4166,56,male,Caucasian,0,0,0,F,violent crime,0,0,0.1586405960997213,2.0,low
290,29,male,African-American,0,0,0,M,violent crime,1,0,0.24972504552698355,2.0,low
2491,52,male,Caucasian,0,0,0,M,violent crime,0,0,0.21076259744558962,2.0,low
6355,48,male,African-American,5,0,0,F,drug crime,1,1,0.5291983813675747,5.0,medium
3996,43,male,Hispanic,1,0,0,M,public order crime,1,0,0.23762586529837307,2.0,low
6590,38,male,Caucasian,1,0,0,M,public order crime,1,0,0.24248950398162383,2.0,low
359,43,male,Other,3,0,0,F,arrested but not charged,0,0,0.2949330199642279,3.0,low
6379,21,male,Other,0,0,0,F,drug crime,1,1,0.514193674396601,5.0,medium
4304,45,female,Caucasian,1,0,0,F,public order crime,0,0,0.25900676881448476,3.0,low
6947,36,male,African-American,14,0,0,F,weapons-related crime,1,1,0.7565454992791842,8.0,high
5661,30,male,African-American,8,0,0,M,drug crime,1,1,0.8491800223770214,8.0,high
3628,44,male,Caucasian,1,0,0,M,public order crime,1,0,0.23762586529837307,2.0,low
570,31,male,Other,2,0,0,F,arrested but not charged,1,0,0.4600406783428992,5.0,medium
4061,24,male,Other,0,0,0,F,property crime,0,0,0.31555058526191,3.0,low
368,29,male,African-American,4,0,0,F,arrested but not charged,1,1,0.612181755545714,6.0,medium
4520,54,male,African-American,11,0,0,F,property crime,0,1,0.7261052805802324,7.0,medium
1036,41,male,Caucasian,1,0,0,F,arrested but not charged,0,0,0.1985085519142793,2.0,low
5189,24,female,Other,0,0,0,F,violent crime,0,0,0.2940728175634635,3.0,low
4095,23,male,African-American,5,0,0,F,public order crime,1,1,0.7456526677224048,7.0,medium
3171,38,male,Caucasian,2,0,0,F,fraud and financial crime,1,0,0.44644314526205675,4.0,low
2735,22,male,African-American,3,0,0,F,violent crime,1,1,0.7628934234525099,8.0,high
1352,24,male,African-American,2,0,0,M,arrested but not charged,1,0,0.4837061112964092,5.0,medium
3818,69,male,Caucasian,0,0,0,F,public order crime,0,0,0.1506672275546819,2.0,low
4015,25,female,Caucasian,2,0,0,F,obstruction of justice,0,1,0.7354757782477046,7.0,medium
5915,34,male,African-American,2,0,0,F,drug crime,0,1,0.5329166787008637,5.0,medium
3076,20,male,African-American,0,0,0,F,property crime,0,1,0.6051933633987621,6.0,medium
2962,22,male,Hispanic,1,0,0,F,property crime,0,1,0.665191262328213,7.0,medium
5590,24,female,Caucasian,0,0,0,F,drug crime,0,0,0.3112206432337261,3.0,low
5879,28,male,African-American,1,0,0,F,drug crime,1,0,0.4447278301768981,4.0,low
2079,29,female,Caucasian,0,0,0,M,violent crime,0,0,0.24972504552698355,2.0,low
3415,23,male,African-American,0,0,0,M,public order crime,1,0,0.2911755255964202,3.0,low
4441,37,male,African-American,1,0,0,F,property crime,0,0,0.3575045251467938,4.0,low
3629,30,male,Caucasian,1,0,0,M,public order crime,0,0,0.3045511792434747,3.0,low
2288,20,male,Caucasian,0,0,0,M,violent crime,0,1,0.7261196074316087,7.0,medium
2203,25,male,African-American,1,0,0,M,violent crime,1,0,0.4369267393172809,4.0,low
3637,35,male,Caucasian,0,0,0,M,public order crime,1,0,0.2269195708592906,2.0,low
3222,25,male,Hispanic,1,0,0,F,property crime,0,0,0.4769737190293655,5.0,medium
4362,32,male,African-American,7,0,0,F,public order crime,0,1,0.717442369529956,7.0,medium
661,49,female,Caucasian,1,0,0,F,arrested but not charged,0,0,0.19275579877874435,2.0,low
5400,40,male,Caucasian,5,0,0,F,drug crime,0,1,0.5337252405815298,5.0,medium
839,40,male,Caucasian,9,1,0,F,arrested but not charged,0,1,0.579313716302795,6.0,medium
961,42,male,African-American,1,0,0,F,arrested but not charged,0,0,0.2005439510391128,2.0,low
1774,57,male,Caucasian,0,0,0,M,violent crime,0,0,0.16139426259004336,2.0,low
6253,28,female,African-American,4,0,0,F,drug crime,1,1,0.7338243091263907,7.0,medium
5939,54,male,Caucasian,7,0,0,F,drug crime,0,1,0.6794648420009396,7.0,medium
3042,39,male,Caucasian,5,0,0,F,property crime,0,1,0.5479396667258459,5.0,medium
6125,60,male,African-American,9,0,0,F,drug crime,0,1,0.6047957257237216,6.0,medium
802,34,male,African-American,6,0,0,F,arrested but not charged,1,0,0.4949088779752643,5.0,medium
1643,41,male,Caucasian,0,0,0,M,violent crime,1,0,0.20148219385464944,2.0,low
4882,65,female,African-American,0,0,0,F,property crime,0,0,0.15585721853436776,2.0,low
3612,59,male,Caucasian,0,0,0,M,public order crime,0,0,0.13978484434327942,1.0,low
4445,37,male,Caucasian,7,0,0,F,property crime,1,1,0.7575135125810382,8.0,high
5797,26,male,Caucasian,2,0,0,F,weapons-related crime,0,1,0.6780518296543436,7.0,medium
1070,26,female,African-American,6,0,0,F,arrested but not charged,1,1,0.6700982232210267,7.0,medium
1752,23,female,African-American,0,0,0,M,violent crime,0,0,0.3117046550910515,3.0,low
2945,26,male,African-American,4,0,0,F,property crime,1,1,0.7753432504589146,8.0,high
6867,31,male,Caucasian,3,0,0,F,obstruction of justice,1,1,0.7526706995051475,8.0,high
4531,32,male,African-American,14,0,0,F,property crime,1,1,0.8692823623316861,9.0,high
6038,53,male,African-American,8,0,0,F,drug crime,1,1,0.6915531562595597,7.0,medium
6063,56,male,African-American,4,0,0,F,drug crime,0,0,0.4714802737797052,5.0,medium
154,28,male,African-American,7,0,0,F,violent crime,1,1,0.7627996406853391,8.0,high
326,27,male,African-American,15,0,0,F,violent crime,1,1,0.8617257504312898,9.0,high
5255,51,male,African-American,0,0,0,M,public order crime,0,0,0.18957431692516305,2.0,low
163,30,male,African-American,5,1,0,F,violent crime,1,1,0.7440854299272519,7.0,medium
4172,31,male,African-American,1,0,0,F,violent crime,0,0,0.35713357238286847,4.0,low
4517,20,female,Caucasian,0,0,0,F,fraud and financial crime,1,1,0.7889299467354224,8.0,high
5723,33,female,Caucasian,1,0,0,M,drug crime,0,0,0.4000134579862432,4.0,low
2658,23,male,Caucasian,3,0,0,M,violent crime,0,1,0.6906479602897126,7.0,medium
923,54,male,African-American,3,0,0,F,arrested but not charged,1,0,0.271499127252947,3.0,low
4271,31,male,Caucasian,4,0,0,F,violent crime,1,1,0.6885711799733973,7.0,medium
6685,43,male,African-American,15,0,0,M,obstruction of justice,1,1,0.7525600104333758,8.0,high
6634,23,female,African-American,0,0,0,F,obstruction of justice,1,0,0.42258937799124136,4.0,low
3053,26,male,African-American,3,0,0,F,property crime,1,1,0.7631548223600241,8.0,high
5597,25,male,African-American,15,0,3,F,drug crime,1,1,0.86757463491046,9.0,high
161,23,male,Caucasian,0,0,0,F,violent crime,1,0,0.3247391197392297,3.0,low
5162,74,male,Caucasian,0,0,0,M,property crime,0,0,0.06744851180245644,1.0,low
527,52,male,African-American,3,0,0,F,arrested but not charged,0,0,0.2784299630344402,3.0,low
6337,58,male,Caucasian,7,0,0,F,drug crime,1,1,0.667948748582102,7.0,medium
3372,26,male,African-American,1,0,0,F,drug crime,0,0,0.4719561027310873,5.0,medium
1833,33,female,Caucasian,7,0,0,M,violent crime,0,1,0.7025038554404385,7.0,medium
708,39,female,African-American,1,0,0,F,arrested but not charged,0,0,0.20278451438932832,2.0,low
6031,42,female,Caucasian,0,0,0,F,drug crime,1,0,0.29071715357635486,3.0,low
2726,35,male,African-American,8,0,0,M,violent crime,1,1,0.6768038810273075,7.0,medium
6472,29,male,Caucasian,6,0,0,F,drug crime,1,1,0.7674411042956347,8.0,high
2556,24,male,African-American,0,0,0,M,violent crime,1,0,0.2817556497576287,3.0,low
2949,27,male,Caucasian,2,0,0,F,property crime,1,1,0.6886653941595503,7.0,medium
6309,34,male,African-American,0,0,0,F,drug crime,1,0,0.3208049629743959,3.0,low
5557,23,male,Caucasian,4,0,0,F,fraud and financial crime,1,1,0.7884081278140371,8.0,high
4492,29,male,African-American,16,0,0,F,obstruction of justice,1,1,0.9083353043521507,9.0,high
5623,25,male,Caucasian,3,0,0,F,drug crime,0,1,0.7324034225104813,7.0,medium
5533,26,male,Caucasian,1,0,0,F,drug crime,1,0,0.4719561027310873,5.0,medium
3658,40,female,Other,3,0,0,F,public order crime,0,0,0.3730815071626822,4.0,low
3102,30,male,African-American,2,0,0,F,weapons-related crime,1,1,0.5548484889401257,6.0,medium
5216,25,male,African-American,3,0,0,M,public order crime,0,1,0.6286436432815014,6.0,medium
5179,33,female,African-American,1,0,0,F,violent crime,0,0,0.34291651353016694,3.0,low
2429,24,male,African-American,3,2,1,M,violent crime,1,1,0.7661501473725113,8.0,high
6349,56,male,African-American,22,0,0,F,drug crime,1,1,0.7575983509751222,8.0,high
2336,26,male,Hispanic,2,0,0,M,violent crime,0,1,0.6235370531544319,6.0,medium
4096,24,male,Caucasian,2,0,0,F,public order crime,1,1,0.6135047161980095,6.0,medium
5124,45,male,Caucasian,2,0,0,F,public order crime,0,0,0.3169160085309939,3.0,low
2979,27,male,African-American,1,0,0,F,property crime,1,0,0.481462960154969,5.0,medium
4507,37,male,Caucasian,0,0,0,F,fraud and financial crime,0,0,0.3089068116032644,3.0,low
6010,21,male,African-American,2,0,0,F,drug crime,1,1,0.7514130056197138,8.0,high
2426,28,male,African-American,8,0,0,M,violent crime,1,1,0.818929268229998,8.0,high
3636,56,male,Caucasian,0,0,0,M,public order crime,0,0,0.137716100686315,1.0,low
2248,29,male,African-American,1,0,0,M,violent crime,1,0,0.33859888933561394,3.0,low
3793,43,male,African-American,0,0,0,F,public order crime,1,0,0.20252208636523858,2.0,low
3941,29,male,Caucasian,0,0,0,M,public order crime,0,0,0.2319026150630247,2.0,low
6421,28,male,African-American,1,0,0,F,drug crime,0,0,0.4447278301768981,4.0,low
4606,30,male,African-American,13,0,2,F,property crime,1,1,0.9115307210714153,9.0,high
3437,28,female,Caucasian,0,0,0,M,public order crime,0,0,0.24561234839575047,2.0,low
5768,50,male,African-American,1,0,0,F,weapons-related crime,0,0,0.2758363189913269,3.0,low
6759,29,male,African-American,0,0,0,F,fraud and financial crime,0,0,0.31692091103877135,3.0,low
1696,29,male,African-American,2,0,0,M,violent crime,0,1,0.522157598715726,5.0,medium
5193,35,female,African-American,5,0,0,F,violent crime,0,1,0.5184546504034899,5.0,medium
5848,38,male,Other,1,0,0,F,drug crime,1,0,0.38385069579466324,4.0,low
5347,26,male,African-American,1,0,0,F,drug crime,1,0,0.4719561027310873,5.0,medium
7115,25,male,Caucasian,0,0,0,M,obstruction of justice,1,0,0.377335548632634,4.0,low
4982,23,male,African-American,1,0,0,F,property crime,1,1,0.5127791217058377,5.0,medium
388,28,female,African-American,1,0,0,F,arrested but not charged,0,0,0.3325284632810992,3.0,low
278,41,female,Caucasian,0,0,0,F,violent crime,0,0,0.20615834655903983,2.0,low
3248,36,male,Hispanic,2,1,0,M,property crime,1,1,0.5065225450713471,5.0,medium
4915,29,female,Caucasian,0,0,0,F,property crime,1,0,0.2811821390119207,3.0,low
3398,24,male,Caucasian,3,0,0,M,public order crime,1,1,0.6329002144720832,6.0,medium
3533,44,female,Caucasian,1,0,0,M,public order crime,0,0,0.23762586529837307,2.0,low
3525,23,male,Other,2,0,0,M,public order crime,0,1,0.603004438575176,6.0,medium
524,35,female,African-American,2,0,0,F,arrested but not charged,0,0,0.34447838352509397,3.0,low
2538,50,male,African-American,15,0,0,M,violent crime,0,1,0.6746206424506981,7.0,medium
6612,38,male,African-American,1,0,0,F,obstruction of justice,1,0,0.3771526107740144,4.0,low
4276,61,male,African-American,12,0,0,F,violent crime,0,1,0.5379184222739914,5.0,medium
2545,36,female,African-American,1,0,0,M,violent crime,0,0,0.3281823649996816,3.0,low
5258,32,male,African-American,0,0,0,M,public order crime,0,0,0.2319026150630247,2.0,low
2154,20,male,Hispanic,0,0,0,M,violent crime,1,1,0.7261196074316087,7.0,medium
1905,53,male,Caucasian,0,0,0,M,violent crime,0,0,0.18338687109581286,2.0,low
2852,21,male,Caucasian,1,0,1,F,property crime,0,1,0.7236597234168218,7.0,medium
2766,38,female,Hispanic,20,0,0,F,violent crime,1,1,0.7487602656644966,7.0,medium
5930,24,male,Caucasian,1,0,0,F,drug crime,1,0,0.47651309894067356,5.0,medium
4098,24,male,Caucasian,8,0,1,F,fraud and financial crime,1,1,0.8650387752948326,9.0,high
4035,26,female,African-American,0,0,0,M,violent crime,0,0,0.2817556497576287,3.0,low
5516,32,male,African-American,11,0,0,F,drug crime,1,1,0.7956336803969819,8.0,high
2053,30,female,African-American,0,0,0,M,violent crime,0,0,0.24972504552698355,2.0,low
4586,23,male,African-American,1,0,0,F,property crime,0,1,0.5127791217058377,5.0,medium
3833,35,male,Hispanic,13,0,0,F,public order crime,0,1,0.7050191865789013,7.0,medium
2229,20,female,African-American,0,0,0,M,violent crime,0,1,0.7261196074316087,7.0,medium
3644,56,male,Caucasian,0,0,0,M,public order crime,1,0,0.137716100686315,1.0,low
4185,41,male,African-American,8,0,0,F,violent crime,0,1,0.6597054849005192,7.0,medium
7045,22,male,African-American,2,1,0,F,fraud and financial crime,1,1,0.7855263119012336,8.0,high
1432,30,male,Other,5,0,0,M,arrested but not charged,1,1,0.5051796685731413,5.0,medium
1806,27,female,African-American,1,0,0,M,violent crime,0,0,0.4413571255189193,4.0,low
6959,24,male,African-American,2,0,0,F,public order crime,1,1,0.6135047161980095,6.0,medium
6005,46,male,Caucasian,0,0,0,F,drug crime,0,0,0.2931041245767243,3.0,low
4820,28,female,African-American,3,0,0,F,property crime,0,1,0.7188800191602547,7.0,medium
3468,37,male,African-American,2,0,0,M,public order crime,0,0,0.3231038320205548,3.0,low
5653,22,female,Caucasian,1,0,0,F,drug crime,0,1,0.6542369677964845,7.0,medium
339,55,female,Hispanic,0,0,0,F,violent crime,0,0,0.19254554380303793,2.0,low
1931,35,male,Hispanic,0,0,0,M,violent crime,0,0,0.2486009784404407,2.0,low
4921,43,female,African-American,0,0,0,F,property crime,0,0,0.252506613238947,3.0,low
2544,24,male,Caucasian,1,0,0,M,violent crime,1,0,0.441428255635082,4.0,low
3778,31,male,African-American,8,0,0,F,public order crime,1,1,0.8149928097395208,8.0,high
6664,23,male,Other,5,0,0,M,obstruction of justice,1,1,0.7992514139871689,8.0,high
733,27,female,African-American,1,0,0,F,arrested but not charged,0,0,0.3899215982320102,4.0,low
485,28,male,African-American,1,0,0,F,arrested but not charged,0,0,0.3325284632810992,3.0,low
3929,59,female,Caucasian,0,0,0,M,public order crime,0,0,0.13978484434327942,1.0,low
5178,22,female,African-American,1,0,0,F,violent crime,0,1,0.6356307745014426,6.0,medium
4885,24,female,African-American,1,0,0,F,property crime,0,0,0.4815349824162457,5.0,medium
128,28,male,African-American,5,1,1,F,violent crime,0,1,0.7487890871862376,7.0,medium
4028,28,male,Caucasian,2,0,0,M,violent crime,0,1,0.5679389970241752,6.0,medium
6304,56,male,Other,6,0,0,F,drug crime,1,1,0.5700326922259347,6.0,medium
3946,61,male,Caucasian,1,0,0,M,public order crime,0,0,0.190707414367259,2.0,low
457,46,male,African-American,17,0,0,F,arrested but not charged,1,1,0.8475654625123383,8.0,high
3416,29,male,Hispanic,0,0,0,M,public order crime,1,0,0.2319026150630247,2.0,low
3472,27,male,African-American,6,2,0,M,public order crime,1,1,0.7590641295875592,8.0,high
2507,34,male,Caucasian,1,0,0,M,violent crime,0,0,0.3295084686972455,3.0,low
3029,22,male,African-American,1,0,0,F,property crime,1,1,0.665191262328213,7.0,medium
3607,36,male,Caucasian,2,0,0,M,public order crime,0,0,0.3492323181238963,3.0,low
2093,38,male,African-American,1,0,0,M,violent crime,0,0,0.2767330598977409,3.0,low
1928,28,male,Caucasian,1,0,0,M,violent crime,0,0,0.3811227263951399,4.0,low
3911,55,male,Caucasian,0,0,0,M,public order crime,0,0,0.16804221162401636,2.0,low
5394,23,male,African-American,2,1,0,F,drug crime,1,1,0.713000165372741,7.0,medium
1041,30,male,Other,0,0,0,F,arrested but not charged,0,0,0.25835449447324793,3.0,low
5081,30,male,African-American,1,0,0,F,obstruction of justice,0,0,0.48927100436613197,5.0,medium
1698,26,male,African-American,4,0,1,M,violent crime,1,1,0.6848945392984044,7.0,medium
7096,24,male,Caucasian,9,0,0,M,obstruction of justice,1,1,0.8829628869000334,9.0,high
3115,23,male,African-American,2,0,0,F,weapons-related crime,1,1,0.7036858525317037,7.0,medium
3835,50,male,African-American,4,0,0,F,public order crime,1,0,0.408440942574789,4.0,low
5673,27,male,African-American,13,0,0,M,drug crime,1,1,0.8607404228657648,9.0,high
1382,48,male,Caucasian,2,0,0,M,arrested but not charged,1,0,0.20385161034570537,2.0,low
2885,23,male,African-American,2,0,0,F,property crime,1,1,0.7101222344314261,7.0,medium
854,52,male,Caucasian,8,0,0,F,arrested but not charged,0,1,0.5343571144608092,5.0,medium
5696,31,male,Hispanic,1,0,1,M,drug crime,0,0,0.39336253482324585,4.0,low
1017,19,male,Hispanic,2,2,0,F,arrested but not charged,1,1,0.9668264970853724,10.0,high
1184,26,male,African-American,1,0,0,F,arrested but not charged,1,0,0.38565109633730105,4.0,low
6183,47,male,African-American,19,0,0,F,drug crime,1,1,0.8314642684543276,8.0,high
3327,21,male,African-American,0,0,0,F,drug crime,0,1,0.514193674396601,5.0,medium
554,22,male,Other,5,0,0,F,arrested but not charged,1,1,0.6768604965284123,7.0,medium
5354,28,male,Caucasian,14,0,0,F,drug crime,0,1,0.8894276475308878,9.0,high
2800,47,male,African-American,1,0,0,F,violent crime,1,0,0.279725174414664,3.0,low
2987,33,male,African-American,3,0,0,F,property crime,1,1,0.6405058568766797,6.0,medium
80,26,female,African-American,5,0,0,F,violent crime,1,1,0.7421503376489812,7.0,medium
1587,22,male,African-American,1,0,0,M,violent crime,1,1,0.6216047581962465,6.0,medium
5587,23,male,African-American,3,2,0,F,drug crime,1,1,0.817372813612985,8.0,high
1418,26,male,African-American,0,0,0,M,arrested but not charged,0,0,0.2333453852283138,2.0,low
6987,26,male,Hispanic,0,0,0,F,fraud and financial crime,0,0,0.3535093559788848,4.0,low
3610,42,male,Hispanic,1,0,0,M,public order crime,0,0,0.23762586529837307,2.0,low
3921,57,male,Hispanic,1,0,0,M,public order crime,0,0,0.1880497918742396,2.0,low
2041,43,male,African-American,8,0,0,M,violent crime,0,1,0.6469937389001775,6.0,medium
2025,37,male,Hispanic,1,0,0,M,violent crime,0,0,0.3281823649996816,3.0,low
832,31,male,African-American,10,5,0,F,arrested but not charged,1,1,0.8695302867155119,9.0,high
3290,26,male,Caucasian,2,0,0,F,public order crime,0,1,0.609162131094267,6.0,medium
2387,22,male,Caucasian,5,0,0,M,violent crime,1,1,0.7528661408354906,8.0,high
6343,34,male,African-American,20,0,1,F,drug crime,1,1,0.8451059746398957,8.0,high
569,29,male,African-American,7,0,0,F,arrested but not charged,0,1,0.7023157358495508,7.0,medium
4442,27,male,African-American,6,0,0,F,property crime,1,1,0.8000921108393184,8.0,high
93,36,male,African-American,4,0,0,F,violent crime,0,1,0.5116323326439901,5.0,medium
2794,29,female,Hispanic,0,0,0,F,violent crime,0,0,0.261151093823345,3.0,low
4608,33,female,African-American,2,0,0,F,property crime,1,1,0.5358418759334332,5.0,medium
5123,34,male,African-American,3,0,0,F,public order crime,1,0,0.4765412351766793,5.0,medium
3992,60,male,Caucasian,2,0,0,M,public order crime,0,0,0.26401396439185876,3.0,low
2908,21,male,African-American,0,0,0,F,property crime,0,1,0.5023996024918893,5.0,medium
4642,30,female,African-American,2,0,0,F,property crime,0,1,0.5890402002101582,6.0,medium
5882,21,male,Caucasian,1,0,0,F,drug crime,1,1,0.6572267258271155,7.0,medium
4419,34,male,African-American,27,0,0,F,property crime,1,1,0.8689350594962235,9.0,high
1627,26,male,African-American,6,0,0,M,violent crime,1,1,0.6971030745389455,7.0,medium
3892,69,male,Caucasian,0,0,0,M,public order crime,0,0,0.1268499871734387,1.0,low
4723,24,female,African-American,1,0,0,F,property crime,0,0,0.4815349824162457,5.0,medium
35,29,male,Other,0,0,0,F,violent crime,0,0,0.261151093823345,3.0,low
1937,24,male,Caucasian,3,0,0,M,violent crime,1,1,0.6794720970165812,7.0,medium
5496,41,male,African-American,9,2,1,M,drug crime,1,1,0.723207839234274,7.0,medium
5865,36,male,Caucasian,6,0,0,F,drug crime,0,1,0.6083955545993966,6.0,medium
3049,20,male,African-American,1,0,0,F,property crime,1,1,0.7426218042174081,7.0,medium
6914,42,male,Caucasian,0,0,0,F,obstruction of justice,0,0,0.28797509747129973,3.0,low
3848,36,male,African-American,9,0,0,F,public order crime,0,1,0.6839986217737247,7.0,medium
6805,30,male,African-American,11,0,2,F,property crime,0,1,0.8968311872880309,9.0,high
4597,21,male,Caucasian,0,0,0,F,property crime,1,1,0.5023996024918893,5.0,medium
6577,34,male,African-American,1,0,0,F,drug crime,0,0,0.4145167762753838,4.0,low
1342,25,female,African-American,1,0,0,M,arrested but not charged,0,0,0.31757956688942124,3.0,low
2128,54,male,Other,0,0,0,M,violent crime,0,0,0.18338687109581286,2.0,low
5986,31,male,African-American,0,0,0,F,drug crime,1,0,0.3208049629743959,3.0,low
3146,32,female,Caucasian,0,0,0,F,violent crime,1,0,0.261151093823345,3.0,low
4369,26,male,African-American,1,0,0,F,public order crime,0,0,0.43439361263592685,4.0,low
2948,32,male,African-American,9,0,0,F,property crime,1,1,0.8459254893893441,8.0,high
1896,33,female,Caucasian,1,0,0,M,violent crime,0,0,0.3295084686972455,3.0,low
6859,34,male,Caucasian,0,0,0,M,public order crime,1,0,0.2279753475534761,2.0,low
3242,30,male,African-American,9,0,1,F,property crime,1,1,0.8910956245885548,9.0,high
1023,29,male,African-American,6,3,0,F,arrested but not charged,0,1,0.7524644389176638,8.0,high
735,34,male,African-American,11,1,0,F,arrested but not charged,1,1,0.6394408359502507,6.0,medium
357,42,male,Other,1,0,0,F,drug crime,0,0,0.38056455449930027,4.0,low
552,41,male,African-American,2,0,0,F,arrested but not charged,0,0,0.24591744751454425,2.0,low
2042,21,female,African-American,0,0,0,M,violent crime,0,0,0.49316453002561444,5.0,medium
6424,46,male,Other,2,0,0,F,drug crime,0,0,0.4585338029263217,5.0,medium
