age,priors_count.1,juv_fel_count,juv_misd_count,c_charge_degree,offense_type,is_recid,id
45.0,0,0,0,M,property crime,0,3063
76.0,4.0,0,0,F,property crime,0,3063
54.0,2,0,0,F,violent crime,0,5191
63.0,2,0,0,M,violent crime,0,5191
27.0,1.0,0,0,F,violent crime,0,5191
23,32.0,0,0,M,violent crime,1,4126
90.0,38.0,0,0,F,violent crime,1,4126
61.0,34.0,0,0,F,violent crime,1,4126
76.0,6,0,0,F,violent crime,0,2664
66.0,6,0,0,F,violent crime,0,2664
70.0,6,0,0,M,violent crime,0,2664
18.0,0,0,0,F,fraud and financial crime,1,7069
55.0,19.0,0,0,F,fraud and financial crime,1,7069
59,33.0,0,0,F,fraud and financial crime,1,7069
48.0,13.0,0,0,F,property crime,1,4843
29.0,35.0,0,0,F,property crime,1,4843
46.0,18.0,0,0,F,property crime,1,4843
20.0,33.0,0,0,M,public order crime,1,3419
62.0,18.0,0,0,M,public order crime,1,3419
23.0,16.0,0,0,M,public order crime,1,3419
20.0,2,0,0,F,drug crime,1,6255
54.0,28.0,0,0,F,drug crime,1,6255
49,33.0,0,0,F,drug crime,1,6255
36.0,0,0,0,F,property crime,0,4764
45.0,0,0,0,M,property crime,0,4764
76.0,4.0,0,0,F,property crime,0,4764
88.0,6.0,0,0,F,drug crime,1,5953
69.0,29.0,0,0,F,drug crime,1,5953
59,6.0,0,0,M,drug crime,1,5953
41,5.0,0,0,F,violent crime,0,275
41,1.0,0,0,M,violent crime,0,275
39.0,4.0,0,0,F,violent crime,0,275
72.0,28.0,0,0,F,drug crime,0,6083
69.0,4,0,0,M,drug crime,0,6083
55.0,3.0,0,0,F,drug crime,0,6083
24.0,8.0,0,0,F,property crime,1,4737
94.0,7.0,0,0,F,property crime,1,4737
46,10.0,0,0,F,property crime,1,4737
27.0,1,0,0,F,property crime,0,4628
45.0,0.0,0,0,F,property crime,0,4628
56.0,1,0,0,F,property crime,0,4628
75.0,38.0,0,0,M,obstruction of justice,0,7175
64.0,19.0,0,0,M,obstruction of justice,0,7175
63.0,3,0,0,F,obstruction of justice,0,7175
61.0,2,0,0,M,drug crime,0,6500
75.0,2,0,0,F,drug crime,0,6500
66.0,2,0,0,M,drug crime,0,6500
42.0,0.0,0,0,F,arrested but not charged,0,478
56.0,8,0,0,M,arrested but not charged,0,478
75.0,12.0,0,0,F,arrested but not charged,0,478
19.0,0,0,0,F,violent crime,1,274
39.0,22.0,0,0,F,violent crime,1,274
26,3.0,0,0,F,violent crime,1,274
18.0,18.0,0,0,F,public order crime,1,4335
94.0,23.0,0,0,F,public order crime,1,4335
28,37.0,0,0,F,public order crime,1,4335
63.0,2,0,0,M,arrested but not charged,0,1315
63.0,2,0,0,F,arrested but not charged,0,1315
64.0,2,0,0,F,arrested but not charged,0,1315
59.0,3,0,0,M,drug crime,0,5366
74.0,33.0,0,0,F,drug crime,0,5366
53.0,3,0,0,F,drug crime,0,5366
69.0,31.0,0,0,F,property crime,1,4747
19.0,23.0,0,0,F,property crime,1,4747
23.0,17.0,0,0,F,property crime,1,4747
96.0,28.0,0,0,M,violent crime,1,2030
54.0,32.0,0,0,M,violent crime,1,2030
29.0,10.0,0,0,M,violent crime,1,2030
77.0,9,0,0,M,drug crime,0,3371
71.0,9,0,0,F,drug crime,0,3371
75.0,2.0,0,0,F,drug crime,0,3371
75.0,8,0,0,F,violent crime,0,307
61.0,27.0,0,0,F,violent crime,0,307
56.0,2.0,0,0,F,violent crime,0,307
43.0,5.0,0,0,F,weapons-related crime,0,3107
46.0,3,0,0,M,weapons-related crime,0,3107
61.0,3,0,0,F,weapons-related crime,0,3107
71.0,34.0,0,0,F,drug crime,0,6400
72.0,11,0,0,F,drug crime,0,6400
73.0,11,0,0,F,drug crime,0,6400
69.0,8,0,0,M,arrested but not charged,0,586
72.0,28.0,0,0,F,arrested but not charged,0,586
74.0,33.0,0,0,F,arrested but not charged,0,586
68.0,9.0,0,0,F,arrested but not charged,0,1152
27.0,1.0,0,0,F,arrested but not charged,0,1152
72.0,26.0,0,0,F,arrested but not charged,0,1152
39,25.0,0,0,F,property crime,1,4839
39,16.0,0,0,M,property crime,1,4839
39,4.0,0,0,F,property crime,1,4839
96.0,28.0,0,0,M,violent crime,1,239
54.0,32.0,0,0,M,violent crime,1,239
29.0,10.0,0,0,M,violent crime,1,239
45.0,2,0,0,F,property crime,0,2827
27.0,1.0,0,0,F,property crime,0,2827
90.0,0.0,0,0,F,property crime,0,2827
33.0,30.0,0,0,F,drug crime,1,6952
60.0,19.0,0,0,F,drug crime,1,6952
19.0,0,0,0,M,drug crime,1,6952
47,24.0,0,0,M,violent crime,1,2049
69.0,29.0,0,0,M,violent crime,1,2049
47,38.0,0,0,M,violent crime,1,2049
55.0,2,0,0,M,violent crime,0,1675
35.0,2,0,0,F,violent crime,0,1675
41.0,2,0,0,M,violent crime,0,1675
77.0,15,0,0,M,arrested but not charged,0,946
40,5.0,0,0,M,arrested but not charged,0,946
56.0,15,0,0,M,arrested but not charged,0,946
71.0,11.0,0,0,M,property crime,0,3262
45.0,2,0,0,F,property crime,0,3262
61.0,2,0,0,M,property crime,0,3262
69.0,29.0,0,0,F,drug crime,1,6107
55.0,19.0,0,0,F,drug crime,1,6107
39,4.0,0,0,F,drug crime,1,6107
47.0,0,0,0,F,drug crime,0,5604
68.0,0,0,0,M,drug crime,0,5604
57.0,0,0,0,M,drug crime,0,5604
24,26.0,0,0,M,property crime,1,2982
87.0,1,0,0,M,property crime,1,2982
59.0,33.0,0,0,F,property crime,1,2982
52.0,2.0,0,0,F,fraud and financial crime,0,4112
53.0,3,0,0,M,fraud and financial crime,0,4112
64.0,3,0,0,M,fraud and financial crime,0,4112
48.0,13.0,0,0,F,drug crime,1,5350
85.0,2.0,0,0,F,drug crime,1,5350
46.0,18.0,0,0,F,drug crime,1,5350
44.0,3,0,0,M,property crime,0,3004
62.0,3,0,0,F,property crime,0,3004
74.0,33.0,0,0,F,property crime,0,3004
64.0,1.0,0,0,F,weapons-related crime,0,3104
43.0,5.0,0,0,F,weapons-related crime,0,3104
75.0,12.0,0,0,F,weapons-related crime,0,3104
57,1.0,0,0,F,drug crime,0,6203
68.0,2.0,0,0,F,drug crime,0,6203
57,27.0,0,0,M,drug crime,0,6203
53.0,0,0,0,M,violent crime,0,4030
71.0,34.0,0,0,M,violent crime,0,4030
76.0,11.0,0,0,M,violent crime,0,4030
64.0,19.0,0,0,M,public order crime,1,6839
38,21.0,0,0,M,public order crime,1,6839
31.0,4,0,0,M,public order crime,1,6839
34.0,36.0,0,0,M,violent crime,1,4248
90.0,38.0,0,0,M,violent crime,1,4248
23,3.0,0,0,M,violent crime,1,4248
71.0,11.0,0,0,F,drug crime,0,5518
55.0,3.0,0,0,F,drug crime,0,5518
42.0,0.0,0,0,F,drug crime,0,5518
48,24.0,0,0,F,violent crime,1,295
48,16.0,0,0,M,violent crime,1,295
48,38.0,0,0,F,violent crime,1,295
27.0,1,0,0,F,property crime,0,4769
45.0,0.0,0,0,F,property crime,0,4769
56.0,1,0,0,F,property crime,0,4769
39,5.0,0,0,F,violent crime,0,320
76.0,1.0,0,0,F,violent crime,0,320
71.0,34.0,0,0,F,violent crime,0,320
55.0,6.0,0,0,F,public order crime,1,3740
52,35.0,0,0,F,public order crime,1,3740
52,10.0,0,0,F,public order crime,1,3740
81.0,36.0,0,0,M,violent crime,1,1948
62.0,37.0,0,0,M,violent crime,1,1948
88.0,1,0,0,F,violent crime,1,1948
59.0,30.0,0,0,M,violent crime,1,2224
62.0,37.0,0,0,M,violent crime,1,2224
68.0,18.0,0,0,M,violent crime,1,2224
66,1.0,0,0,F,weapons-related crime,0,5575
74.0,33.0,0,0,F,weapons-related crime,0,5575
39.0,4.0,0,0,F,weapons-related crime,0,5575
61.0,2,0,0,M,drug crime,0,5351
75.0,2,0,0,F,drug crime,0,5351
66.0,2,0,0,M,drug crime,0,5351
55.0,19.0,0,0,M,violent crime,1,2654
28.0,10.0,0,0,M,violent crime,1,2654
24,3.0,0,0,M,violent crime,1,2654
71.0,14,0,4,F,property crime,0,4565
61.0,27.0,0,4,F,property crime,0,4565
56.0,2.0,0,4,F,property crime,0,4565
55.0,19.0,0,0,M,violent crime,1,2363
28.0,10.0,0,0,M,violent crime,1,2363
24,3.0,0,0,M,violent crime,1,2363
37,37.0,0,0,M,arrested but not charged,1,611
19.0,17.0,0,0,F,arrested but not charged,1,611
86.0,19.0,0,0,F,arrested but not charged,1,611
61.0,2,0,1,M,property crime,0,5049
47.0,2,0,1,F,property crime,0,5049
61.0,6.0,0,1,F,property crime,0,5049
34.0,2.0,0,0,F,violent crime,0,120
72.0,29.0,0,0,F,violent crime,0,120
59.0,5,0,0,F,violent crime,0,120
24,7.0,0,0,F,property crime,1,3256
96.0,32.0,0,0,M,property crime,1,3256
20.0,25.0,0,0,M,property crime,1,3256
23.0,16.0,0,0,M,public order crime,1,5244
22,19.0,0,0,F,public order crime,1,5244
22,3.0,0,0,M,public order crime,1,5244
44.0,3,0,0,M,property crime,0,4633
62.0,3,0,0,F,property crime,0,4633
74.0,33.0,0,0,F,property crime,0,4633
22,28.0,0,0,F,arrested but not charged,1,1099
96.0,28.0,0,0,F,arrested but not charged,1,1099
22,3.0,0,0,F,arrested but not charged,1,1099
71.0,7,0,0,M,violent crime,0,1507
67.0,5.0,0,0,M,violent crime,0,1507
72.0,27.0,0,0,M,violent crime,0,1507
61.0,3.0,0,0,F,fraud and financial crime,0,5439
53.0,3.0,0,0,F,fraud and financial crime,0,5439
76.0,4.0,0,0,F,fraud and financial crime,0,5439
71.0,34.0,0,1,M,property crime,0,5315
46.0,3,0,1,M,property crime,0,5315
44.0,3,0,1,F,property crime,0,5315
33.0,2,0,0,F,arrested but not charged,0,906
46.0,2,0,0,F,arrested but not charged,0,906
37.0,2,0,0,M,arrested but not charged,0,906
43.0,5.0,0,0,F,violent crime,0,5202
73.0,11,0,0,F,violent crime,0,5202
75.0,12.0,0,0,F,violent crime,0,5202
34,2.0,0,6,F,arrested but not charged,0,1446
58.0,4.0,0,6,M,arrested but not charged,0,1446
68.0,9.0,0,6,M,arrested but not charged,0,1446
90.0,38.0,0,0,F,weapons-related crime,1,3127
96.0,28.0,0,0,F,weapons-related crime,1,3127
29,3.0,0,0,F,weapons-related crime,1,3127
45.0,31.0,0,0,M,violent crime,1,1609
41.0,33.0,0,0,M,violent crime,1,1609
53,8.0,0,0,F,violent crime,1,1609
54.0,32.0,0,0,M,public order crime,1,3601
62.0,37.0,0,0,M,public order crime,1,3601
43,28.0,0,0,F,public order crime,1,3601
33.0,30.0,0,0,F,property crime,1,3002
92.0,36.0,0,0,F,property crime,1,3002
85.0,2.0,0,0,F,property crime,1,3002
33.0,30.0,0,0,F,drug crime,1,6181
81.0,6.0,0,0,F,drug crime,1,6181
29.0,35.0,0,0,F,drug crime,1,6181
33.0,2,0,1,F,arrested but not charged,0,962
66.0,2,0,1,F,arrested but not charged,0,962
72.0,28.0,0,1,F,arrested but not charged,0,962
31,27.0,0,0,M,violent crime,1,6799
29.0,15.0,0,0,F,violent crime,1,6799
31,3.0,0,0,F,violent crime,1,6799
30.0,24.0,0,0,M,violent crime,1,2639
34,21.0,0,0,F,violent crime,1,2639
34,10.0,0,0,M,violent crime,1,2639
30.0,9.0,0,0,F,obstruction of justice,1,4486
26.0,1,0,0,M,obstruction of justice,1,4486
80.0,14.0,0,0,F,obstruction of justice,1,4486
18.0,0,0,0,M,public order crime,1,3590
84.0,19.0,0,0,M,public order crime,1,3590
49,14.0,0,0,F,public order crime,1,3590
27.0,1,0,0,F,property crime,0,3032
38.0,1,0,0,M,property crime,0,3032
51.0,1,0,0,F,property crime,0,3032
25,27.0,0,0,M,violent crime,1,3147
29.0,15.0,0,0,F,violent crime,1,3147
25,3.0,0,0,F,violent crime,1,3147
53,33.0,0,0,F,drug crime,1,6241
53,6.0,0,0,M,drug crime,1,6241
45.0,4,0,0,M,drug crime,1,6241
75.0,2.0,0,0,F,obstruction of justice,0,48
68.0,18.0,0,0,F,obstruction of justice,0,48
69.0,29.0,0,0,F,obstruction of justice,0,48
37.0,11.0,0,0,F,obstruction of justice,1,6933
48,28.0,0,0,F,obstruction of justice,1,6933
48,15.0,0,0,F,obstruction of justice,1,6933
54.0,1,0,0,F,fraud and financial crime,0,4512
75.0,2.0,0,0,F,fraud and financial crime,0,4512
45.0,1,0,0,F,fraud and financial crime,0,4512
19.0,0,0,0,M,public order crime,1,3523
23,37.0,0,0,F,public order crime,1,3523
23,3.0,0,0,M,public order crime,1,3523
31.0,16.0,0,0,F,arrested but not charged,1,1193
18.0,8.0,0,0,F,arrested but not charged,1,1193
19.0,2,0,0,F,arrested but not charged,1,1193
32,37.0,0,0,F,violent crime,1,2650
28.0,11.0,0,0,M,violent crime,1,2650
32,3.0,0,0,M,violent crime,1,2650
54.0,2,0,0,F,violent crime,0,194
63.0,2,0,0,M,violent crime,0,194
27.0,1.0,0,0,F,violent crime,0,194
18.0,18.0,0,0,F,violent crime,1,2748
50,35.0,0,0,M,violent crime,1,2748
50,29.0,0,0,F,violent crime,1,2748
54.0,15.0,0,0,F,arrested but not charged,0,482
60.0,1,0,0,F,arrested but not charged,0,482
41.0,1,0,0,F,arrested but not charged,0,482
81.0,36.0,0,0,F,property crime,1,4930
46.0,18.0,0,0,F,property crime,1,4930
37.0,11.0,0,0,F,property crime,1,4930
74.0,4,0,0,F,arrested but not charged,0,535
77.0,7.0,0,0,F,arrested but not charged,0,535
41.0,4,0,0,F,arrested but not charged,0,535
59.0,3,0,0,M,drug crime,0,5907
74.0,33.0,0,0,F,drug crime,0,5907
53.0,3,0,0,F,drug crime,0,5907
58,24.0,0,0,F,property crime,1,4975
58,16.0,0,0,M,property crime,1,4975
58,38.0,0,0,F,property crime,1,4975
81.0,6.0,0,0,F,public order crime,1,4299
38,27.0,0,0,M,public order crime,1,4299
68.0,18.0,0,0,F,public order crime,1,4299
62.0,37.0,0,0,M,violent crime,1,2444
90.0,38.0,0,0,M,violent crime,1,2444
31,3.0,0,0,M,violent crime,1,2444
18.0,0,0,0,M,violent crime,1,2631
48.0,13.0,0,0,M,violent crime,1,2631
82.0,35.0,0,0,M,violent crime,1,2631
61.0,2,0,0,F,property crime,0,4869
27.0,1.0,0,0,F,property crime,0,4869
42.0,0.0,0,0,F,property crime,0,4869
59.0,2,0,0,M,violent crime,0,4203
63.0,2,0,0,M,violent crime,0,4203
45.0,2,0,0,F,violent crime,0,4203
67.0,16.0,0,0,M,violent crime,1,2477
41,19.0,0,0,F,violent crime,1,2477
69.0,29.0,0,0,M,violent crime,1,2477
49.0,17.0,0,0,F,obstruction of justice,0,4503
62.0,18.0,0,0,F,obstruction of justice,0,4503
59.0,1,0,0,F,obstruction of justice,0,4503
34.0,36.0,0,0,M,drug crime,1,5668
58.0,9.0,0,0,M,drug crime,1,5668
21.0,5.0,0,0,M,drug crime,1,5668
36.0,0,0,0,F,property crime,0,2984
45.0,0,0,0,M,property crime,0,2984
76.0,4.0,0,0,F,property crime,0,2984
68.0,4,0,0,M,weapons-related crime,0,6949
72.0,29.0,0,0,F,weapons-related crime,0,6949
59.0,4,0,0,F,weapons-related crime,0,6949
23.0,17.0,0,0,F,drug crime,1,6112
38,27.0,0,0,F,drug crime,1,6112
38,16.0,0,0,M,drug crime,1,6112
37.0,11.0,0,0,F,arrested but not charged,1,1271
81.0,1,0,0,M,arrested but not charged,1,1271
91.0,15.0,0,0,F,arrested but not charged,1,1271
34.0,36.0,0,0,M,violent crime,1,2479
27,14.0,0,0,F,violent crime,1,2479
27,3.0,0,0,M,violent crime,1,2479
48.0,4,0,1,F,arrested but not charged,0,818
61.0,4,0,1,F,arrested but not charged,0,818
71.0,11.0,0,1,F,arrested but not charged,0,818
29.0,15.0,0,0,F,property crime,1,4647
79.0,10.0,0,0,F,property crime,1,4647
43,33.0,0,0,F,property crime,1,4647
49,5.0,0,0,M,property crime,1,5051
49,16.0,0,0,M,property crime,1,5051
49,4.0,0,0,F,property crime,1,5051
23.0,37.0,0,0,M,public order crime,1,3952
62,24.0,0,0,F,public order crime,1,3952
96.0,32.0,0,0,M,public order crime,1,3952
95.0,27.0,0,1,M,violent crime,0,1730
27.0,1.0,0,1,M,violent crime,0,1730
70.0,17,0,1,M,violent crime,0,1730
24,32.0,0,0,M,violent crime,1,4084
90.0,38.0,0,0,F,violent crime,1,4084
61.0,34.0,0,0,F,violent crime,1,4084
30,8.0,0,0,F,drug crime,1,5660
30,5.0,0,0,F,drug crime,1,5660
79.0,27.0,0,0,M,drug crime,1,5660
40.0,26.0,0,0,M,violent crime,1,2017
33,37.0,0,0,F,violent crime,1,2017
26.0,2,0,0,F,violent crime,1,2017
75.0,34.0,0,0,M,violent crime,0,2437
42.0,0.0,0,0,M,violent crime,0,2437
76.0,1.0,0,0,M,violent crime,0,2437
64.0,6,0,0,F,drug crime,0,6206
68.0,2.0,0,0,F,drug crime,0,6206
76.0,11.0,0,0,F,drug crime,0,6206
57,10.0,0,0,M,public order crime,1,6565
68.0,9.0,0,0,M,public order crime,1,6565
91.0,30.0,0,0,M,public order crime,1,6565
55.0,4,0,1,F,arrested but not charged,0,451
43.0,4,0,1,M,arrested but not charged,0,451
67.0,4,0,1,F,arrested but not charged,0,451
55.0,2,0,0,M,violent crime,0,2326
35.0,2,0,0,F,violent crime,0,2326
41.0,2,0,0,M,violent crime,0,2326
63,0.0,0,0,F,property crime,0,2991
36.0,2.0,0,0,F,property crime,0,2991
63,1.0,0,0,M,property crime,0,2991
81.0,36.0,0,0,M,violent crime,1,1717
23.0,16.0,0,0,M,violent crime,1,1717
88.0,1,0,0,F,violent crime,1,1717
55.0,2,0,0,F,obstruction of justice,0,6868
63.0,26.0,0,0,F,obstruction of justice,0,6868
52.0,2,0,0,F,obstruction of justice,0,6868
39.0,21.0,1,0,F,arrested but not charged,1,913
27,27.0,1,0,M,arrested but not charged,1,913
61.0,34.0,1,0,F,arrested but not charged,1,913
54.0,32.0,0,0,M,violent crime,1,2236
34.0,36.0,0,0,M,violent crime,1,2236
55,28.0,0,0,F,violent crime,1,2236
62,10.0,0,0,M,violent crime,1,2671
81.0,36.0,0,0,M,violent crime,1,2671
91.0,30.0,0,0,M,violent crime,1,2671
24.0,38.0,0,0,F,obstruction of justice,1,6904
23.0,37.0,0,0,F,obstruction of justice,1,6904
29,7.0,0,0,M,obstruction of justice,1,6904
39.0,22.0,0,0,M,public order crime,1,5225
61.0,10.0,0,0,M,public order crime,1,5225
82.0,35.0,0,0,M,public order crime,1,5225
48.0,13.0,0,0,F,drug crime,1,5931
85.0,2.0,0,0,F,drug crime,1,5931
46.0,18.0,0,0,F,drug crime,1,5931
86.0,21.0,0,0,F,fraud and financial crime,1,5468
29.0,15.0,0,0,F,fraud and financial crime,1,5468
35,27.0,0,0,M,fraud and financial crime,1,5468
27.0,1,0,0,F,drug crime,0,5578
72.0,1,0,0,M,drug crime,0,5578
51.0,1,0,0,F,drug crime,0,5578
25,27.0,0,0,M,violent crime,1,4131
29.0,15.0,0,0,F,violent crime,1,4131
25,3.0,0,0,F,violent crime,1,4131
36,0.0,0,0,F,violent crime,0,2772
56.0,2.0,0,0,F,violent crime,0,2772
59.0,5,0,0,F,violent crime,0,2772
66.0,3.0,0,0,F,drug crime,0,6267
56,5.0,0,0,F,drug crime,0,6267
71.0,16,0,0,F,drug crime,0,6267
23.0,17.0,0,0,F,drug crime,1,6350
50,27.0,0,0,F,drug crime,1,6350
50,16.0,0,0,M,drug crime,1,6350
45.0,3,0,2,F,fraud and financial crime,0,5477
27.0,1.0,0,2,F,fraud and financial crime,0,5477
66.0,3,0,2,M,fraud and financial crime,0,5477
36.0,22.0,0,0,F,public order crime,1,5140
39.0,21.0,0,0,F,public order crime,1,5140
96.0,32.0,0,0,F,public order crime,1,5140
36.0,2.0,0,0,F,drug crime,0,5980
75.0,38.0,0,0,F,drug crime,0,5980
76.0,4.0,0,0,F,drug crime,0,5980
61.0,6.0,0,0,F,fraud and financial crime,0,7075
62.0,5,0,0,F,fraud and financial crime,0,7075
64.0,1.0,0,0,F,fraud and financial crime,0,7075
71.0,34.0,0,0,F,drug crime,0,5561
75.0,7,0,0,F,drug crime,0,5561
55.0,3.0,0,0,F,drug crime,0,5561
34,18.0,0,0,F,violent crime,1,4266
39.0,22.0,0,0,F,violent crime,1,4266
34,3.0,0,0,F,violent crime,1,4266
19.0,0,0,0,F,violent crime,1,4191
96.0,28.0,0,0,F,violent crime,1,4191
30,3.0,0,0,F,violent crime,1,4191
36.0,0,0,0,F,property crime,0,4523
45.0,0,0,0,M,property crime,0,4523
76.0,4.0,0,0,F,property crime,0,4523
33.0,30.0,0,0,F,property crime,1,4987
85.0,2.0,0,0,F,property crime,1,4987
47.0,35.0,0,0,F,property crime,1,4987
20.0,10.0,0,0,M,violent crime,1,1912
40,14.0,0,0,F,violent crime,1,1912
62.0,37.0,0,0,M,violent crime,1,1912
40.0,1,0,0,F,violent crime,0,1520
72.0,27.0,0,0,M,violent crime,0,1520
53.0,3.0,0,0,M,violent crime,0,1520
27.0,1,0,1,F,property crime,0,4681
45.0,0.0,0,1,F,property crime,0,4681
51.0,1,0,1,F,property crime,0,4681
54.0,32.0,0,0,M,public order crime,1,3970
34.0,36.0,0,0,M,public order crime,1,3970
48,28.0,0,0,F,public order crime,1,3970
52,24.0,0,0,M,violent crime,1,1844
69.0,29.0,0,0,M,violent crime,1,1844
52,38.0,0,0,M,violent crime,1,1844
37,8.0,0,0,F,public order crime,1,3626
47.0,35.0,0,0,M,public order crime,1,3626
19.0,3,0,0,F,public order crime,1,3626
26.0,36.0,0,0,F,property crime,1,4989
95.0,25.0,0,0,F,property crime,1,4989
78.0,9.0,0,0,F,property crime,1,4989
46.0,8.0,0,0,M,public order crime,1,3504
58.0,9.0,0,0,M,public order crime,1,3504
92.0,1,0,0,M,public order crime,1,3504
69.0,31.0,0,0,F,fraud and financial crime,1,6992
82.0,32.0,0,0,F,fraud and financial crime,1,6992
23.0,17.0,0,0,F,fraud and financial crime,1,6992
19.0,0,0,0,F,drug crime,1,5674
25,6.0,0,0,F,drug crime,1,5674
20.0,25.0,0,0,M,drug crime,1,5674
59.0,3,0,0,M,drug crime,0,5352
74.0,33.0,0,0,F,drug crime,0,5352
53.0,3,0,0,F,drug crime,0,5352
45.0,0.0,2,0,F,violent crime,0,4285
70.0,6,2,0,F,violent crime,0,4285
72.0,6,2,0,M,violent crime,0,4285
44.0,3,0,0,M,property crime,0,4884
62.0,3,0,0,F,property crime,0,4884
74.0,33.0,0,0,F,property crime,0,4884
33.0,30.0,0,0,M,violent crime,1,2207
41.0,11.0,0,0,M,violent crime,1,2207
32.0,33.0,0,0,M,violent crime,1,2207
34.0,36.0,0,0,M,violent crime,1,1666
27,14.0,0,0,F,violent crime,1,1666
27,3.0,0,0,M,violent crime,1,1666
37.0,34.0,0,0,F,violent crime,1,207
19.0,32.0,0,0,F,violent crime,1,207
19.0,17.0,0,0,F,violent crime,1,207
89.0,2,0,0,F,violent crime,1,1991
35,35.0,0,0,M,violent crime,1,1991
31.0,2,0,0,M,violent crime,1,1991
19.0,0,0,0,M,violent crime,1,2660
30,37.0,0,0,F,violent crime,1,2660
30,3.0,0,0,M,violent crime,1,2660
81.0,36.0,0,0,M,violent crime,1,2238
23.0,16.0,0,0,M,violent crime,1,2238
88.0,1,0,0,F,violent crime,1,2238
33.0,30.0,0,0,F,property crime,1,2858
29.0,35.0,0,0,F,property crime,1,2858
46.0,18.0,0,0,F,property crime,1,2858
63.0,6,0,0,M,property crime,0,5283
25,0.0,0,0,F,property crime,0,5283
72.0,27.0,0,0,M,property crime,0,5283
95.0,27.0,0,0,M,public order crime,0,3413
56.0,1,0,0,F,public order crime,0,3413
63.0,1,0,0,F,public order crime,0,3413
62.0,37.0,0,0,M,obstruction of justice,1,7109
90.0,38.0,0,0,M,obstruction of justice,1,7109
32,3.0,0,0,M,obstruction of justice,1,7109
81.0,6.0,0,0,F,violent crime,1,248
40,16.0,0,0,M,violent crime,1,248
69.0,32.0,0,0,F,violent crime,1,248
61.0,34.0,0,0,F,drug crime,1,5916
40.0,23.0,0,0,F,drug crime,1,5916
87.0,23.0,0,0,F,drug crime,1,5916
58.0,1,0,0,F,drug crime,0,6150
32.0,1,0,0,M,drug crime,0,6150
63.0,1,0,0,F,drug crime,0,6150
61.0,2,0,0,M,drug crime,0,6258
75.0,2,0,0,F,drug crime,0,6258
66.0,2,0,0,M,drug crime,0,6258
36.0,2.0,0,0,F,public order crime,0,4300
68.0,7,0,0,M,public order crime,0,4300
64.0,7,0,0,F,public order crime,0,4300
64.0,1.0,0,0,F,violent crime,0,314
43.0,5.0,0,0,F,violent crime,0,314
75.0,12.0,0,0,F,violent crime,0,314
44.0,2,0,1,M,drug crime,0,6166
60.0,2,0,1,F,drug crime,0,6166
74.0,33.0,0,1,F,drug crime,0,6166
48.0,1.0,2,0,F,drug crime,0,5356
37,0.0,2,0,F,drug crime,0,5356
75.0,11,2,0,F,drug crime,0,5356
18.0,0,0,0,M,public order crime,1,3547
87.0,23.0,0,0,M,public order crime,1,3547
46,14.0,0,0,F,public order crime,1,3547
67.0,25.0,0,0,F,arrested but not charged,1,1111
23.0,16.0,0,0,F,arrested but not charged,1,1111
57.0,38.0,0,0,F,arrested but not charged,1,1111
71.0,11.0,0,0,F,property crime,0,4450
55.0,3.0,0,0,F,property crime,0,4450
42.0,0.0,0,0,F,property crime,0,4450
53.0,3,0,0,M,property crime,0,4829
74.0,33.0,0,0,F,property crime,0,4829
53.0,3,0,0,F,property crime,0,4829
56.0,9.0,0,0,M,violent crime,1,1600
19.0,2,0,0,F,violent crime,1,1600
69.0,29.0,0,0,M,violent crime,1,1600
79.0,1,0,0,F,public order crime,1,3570
30,2.0,0,0,F,public order crime,1,3570
30,35.0,0,0,M,public order crime,1,3570
67.0,35.0,0,0,F,drug crime,1,5644
67.0,16.0,0,0,F,drug crime,1,5644
23.0,17.0,0,0,F,drug crime,1,5644
27.0,1,0,1,F,property crime,0,1540
45.0,0.0,0,1,F,property crime,0,1540
51.0,1,0,1,F,property crime,0,1540
37.0,37.0,0,0,F,arrested but not charged,1,1272
18.0,4,0,0,M,arrested but not charged,1,1272
46,21.0,0,0,F,arrested but not charged,1,1272
60.0,19.0,0,0,M,public order crime,1,5106
23.0,37.0,0,0,M,public order crime,1,5106
49,18.0,0,0,M,public order crime,1,5106
71.0,11.0,1,2,M,violent crime,0,1732
90.0,0.0,1,2,M,violent crime,0,1732
74.0,33.0,1,2,M,violent crime,0,1732
55.0,19.0,0,0,F,weapons-related crime,1,3123
96.0,28.0,0,0,F,weapons-related crime,1,3123
30,3.0,0,0,F,weapons-related crime,1,3123
64.0,19.0,0,0,F,arrested but not charged,1,655
43,15.0,0,0,M,arrested but not charged,1,655
33.0,32.0,0,0,F,arrested but not charged,1,655
76.0,1.0,0,0,F,violent crime,0,2784
28.0,0,0,0,M,violent crime,0,2784
93.0,0,0,0,F,violent crime,0,2784
46,24.0,0,0,F,public order crime,1,3692
46,37.0,0,0,M,public order crime,1,3692
28.0,10.0,0,0,F,public order crime,1,3692
51,5.0,0,0,M,property crime,1,2935
51,16.0,0,0,M,property crime,1,2935
51,4.0,0,0,F,property crime,1,2935
81.0,36.0,0,0,F,property crime,1,6970
92.0,36.0,0,0,F,property crime,1,6970
80.0,14.0,0,0,F,property crime,1,6970
27.0,4,0,0,F,violent crime,1,2581
62.0,18.0,0,0,M,violent crime,1,2581
34.0,36.0,0,0,M,violent crime,1,2581
33,18.0,0,0,M,public order crime,1,6829
33,19.0,0,0,F,public order crime,1,6829
33,3.0,0,0,M,public order crime,1,6829
