id,age,priors_count.1,juv_fel_count,juv_misd_count,c_charge_degree,offense_type
253,19,17,0,0,0,0
253,0,38,0,0,0,0
5921,59,0,0,0,M,0
5921,74,33,0,0,0,0
5921,53,0,0,0,0,0
3016,61,0,0,0,M,0
3016,47,0,0,0,0,0
3016,61,6,0,0,0,0
4361,0,0,0,0,0,0
4361,74,33,0,0,0,0
4361,36,2,0,0,0,0
3621,54,32,0,0,0,0
3621,23,16,0,0,0,0
3621,69,32,0,0,0,0
4728,45,0,0,0,0,0
4728,27,1,0,0,0,0
4728,90,0,0,0,0,0
3663,83,7,0,0,0,0
3663,0,35,0,0,0,0
3663,18,0,0,0,0,0
6641,79,27,0,0,0,0
6641,72,27,0,0,0,0
6641,53,3,0,0,0,0
4139,0,27,0,0,M,0
4139,29,15,0,0,0,0
4139,0,3,0,0,0,0
4279,75,0,0,0,0,0
4279,68,2,0,0,0,0
4279,56,2,0,0,0,0
1249,58,4,0,0,0,0
1249,69,9,0,0,0,0
1249,74,33,0,0,0,0
6397,72,28,0,0,0,0
6397,71,0,0,0,0,0
6397,75,2,0,0,0,0
602,37,11,0,0,0,0
602,81,0,0,0,M,0
602,91,15,0,0,0,0
3712,71,0,0,0,0,0
3712,76,11,0,0,0,0
3712,71,34,0,0,0,0
2413,96,28,0,0,0,0
2413,54,32,0,0,0,0
2413,29,10,0,0,0,0
6997,40,5,0,0,0,0
6997,40,0,0,0,F,0
6997,64,0,0,0,0,0
1661,0,24,0,0,0,0
1661,69,29,0,0,0,0
1661,0,38,0,0,0,0
6052,66,3,0,0,0,0
6052,0,5,0,0,0,0
6052,71,0,0,0,0,0
4778,0,27,0,0,M,0
4778,29,15,0,0,0,0
4778,0,3,0,0,0,0
1154,72,27,0,0,0,0
1154,27,1,0,0,0,0
1154,71,34,0,0,0,0
338,36,2,0,0,0,0
338,56,0,0,0,M,0
338,59,0,0,0,0,0
3691,48,13,0,0,0,0
3691,96,11,0,0,0,0
3691,49,31,0,0,0,0
2422,19,0,0,0,0,0
2422,0,19,0,0,F,0
2422,0,3,0,0,0,0
2188,63,26,0,0,0,0
2188,41,33,0,0,0,0
2188,0,8,0,0,F,0
83,0,24,0,0,0,0
83,19,17,0,0,0,0
83,0,38,0,0,0,0
1815,0,18,0,0,0,0
1815,90,38,0,0,0,0
1815,0,3,0,0,0,0
2225,0,34,0,0,F,0
2225,59,25,0,0,0,0
2225,0,35,0,0,F,0
1746,71,0,0,0,0,0
1746,74,0,0,0,F,0
1746,75,0,0,0,0,0
4385,72,0,0,0,0,0
4385,72,26,0,0,0,0
4385,0,5,0,0,0,0
1864,31,16,0,0,0,0
1864,0,8,0,0,F,0
1864,44,21,0,0,0,0
5765,0,1,0,0,0,0
5765,56,0,0,0,M,0
5765,27,1,0,0,0,0
5929,71,11,0,0,0,0
5929,55,3,0,0,0,0
5929,42,0,0,0,0,0
5086,86,20,0,0,0,0
5086,0,10,0,0,F,0
5086,20,30,0,0,0,0
2968,69,31,0,0,0,0
2968,19,23,0,0,0,0
2968,23,17,0,0,0,0
3232,66,3,0,0,0,0
3232,75,0,0,0,0,0
3232,73,0,0,0,0,0
1510,0,1,0,0,0,0
1510,95,27,0,0,0,0
1510,60,0,0,0,0,0
2181,34,36,0,0,0,0
2181,0,14,0,0,F,0
2181,0,3,0,0,0,0
3358,81,0,0,0,0,0
3358,55,3,0,0,0,0
3358,75,2,0,0,0,0
135,33,32,0,0,0,0
135,0,16,0,0,M,0
135,20,25,0,0,0,0
2960,42,0,0,0,0,0
2960,75,38,0,0,0,0
2960,69,0,0,0,0,0
2875,72,0,0,0,M,0
2875,63,0,0,0,M,0
2875,46,0,0,0,0,0
892,54,15,0,0,0,0
892,60,0,0,0,0,0
892,41,0,0,0,0,0
4653,77,0,0,0,0,0
4653,75,34,0,0,0,0
4653,63,0,0,0,M,0
5570,82,32,0,0,0,0
5570,20,10,0,0,0,0
5570,21,5,0,0,0,0
6873,0,6,0,0,M,0
6873,96,28,0,0,0,0
6873,60,33,0,0,0,0
4166,33,32,0,0,0,0
4166,55,19,0,0,0,0
4166,68,18,0,0,0,0
290,19,0,0,0,0,0
290,0,19,0,0,F,0
290,0,3,0,0,0,0
2491,0,24,0,0,0,0
2491,69,29,0,0,0,0
2491,0,38,0,0,0,0
6355,75,34,0,0,0,0
6355,77,7,0,0,0,0
6355,64,0,0,0,M,0
3996,61,29,0,0,0,0
3996,88,0,0,0,F,0
3996,31,16,0,0,0,0
6590,48,13,0,0,0,0
6590,41,11,0,0,0,0
6590,0,38,0,0,F,0
359,20,10,0,0,0,0
359,89,18,0,0,0,0
359,0,23,0,0,M,0
6379,47,0,0,0,0,0
6379,68,0,0,0,M,0
6379,57,0,0,0,M,0
4304,40,9,0,0,0,0
4304,89,18,0,0,0,0
4304,87,0,0,0,0,0
6947,75,0,0,0,0,0
6947,61,27,0,0,0,0
6947,56,2,0,0,0,0
5661,71,11,0,0,0,0
5661,55,3,0,0,0,0
5661,74,33,0,0,0,0
3628,61,29,0,0,0,0
3628,88,0,0,0,F,0
3628,31,16,0,0,0,0
570,27,4,0,0,0,0
570,29,15,0,0,0,0
570,86,19,0,0,0,0
4061,33,30,0,0,0,0
4061,92,36,0,0,0,0
4061,85,2,0,0,0,0
368,74,0,0,0,0,0
368,77,7,0,0,0,0
368,41,0,0,0,0,0
4520,77,0,0,0,M,0
4520,71,0,0,0,0,0
4520,95,27,0,0,0,0
1036,82,32,0,0,0,0
1036,31,27,0,0,0,0
1036,28,25,0,0,0,0
5189,19,0,0,0,0,0
5189,96,28,0,0,0,0
5189,0,3,0,0,0,0
4095,0,1,0,0,0,0
4095,72,29,0,0,0,0
4095,27,1,0,0,0,0
3171,0,33,0,0,0,0
3171,90,38,0,0,0,0
3171,43,29,0,0,0,0
2735,68,0,0,0,M,0
2735,56,2,0,0,0,0
2735,59,0,0,0,0,0
1352,33,34,0,0,0,0
1352,0,18,0,0,F,0
1352,88,6,0,0,0,0
3818,30,24,0,0,0,0
3818,0,28,0,0,0,0
3818,0,17,0,0,0,0
4015,55,0,0,0,0,0
4015,67,18,0,0,0,0
4015,53,0,0,0,0,0
5915,61,0,0,0,M,0
5915,75,0,0,0,0,0
5915,66,0,0,0,M,0
3076,36,0,0,0,0,0
3076,45,0,0,0,M,0
3076,76,4,0,0,0,0
2962,27,0,0,0,0,0
2962,45,0,0,0,0,0
2962,56,0,0,0,0,0
5590,33,30,0,0,0,0
5590,46,5,0,0,0,0
5590,47,35,0,0,0,0
5879,0,26,0,0,M,0
5879,87,0,0,0,M,0
5879,84,19,0,0,0,0
2079,19,0,0,0,0,0
2079,0,19,0,0,F,0
2079,0,3,0,0,0,0
3415,19,0,0,0,0,0
3415,0,37,0,0,F,0
3415,0,3,0,0,0,0
4441,36,22,0,0,0,0
4441,48,13,0,0,0,0
4441,62,18,0,0,0,0
3629,79,0,0,0,F,0
3629,0,2,0,0,F,0
3629,0,35,0,0,0,0
2288,53,0,0,0,0,0
2288,71,34,0,0,0,0
2288,76,11,0,0,0,0
2203,31,16,0,0,0,0
2203,0,8,0,0,F,0
2203,44,21,0,0,0,0
3637,54,32,0,0,0,0
3637,23,16,0,0,0,0
3637,68,18,0,0,0,0
3222,81,36,0,0,0,0
3222,46,18,0,0,0,0
3222,49,31,0,0,0,0
4362,95,27,0,0,0,0
4362,71,34,0,0,0,0
4362,40,5,0,0,0,0
661,82,32,0,0,0,0
661,31,27,0,0,0,0
661,83,20,0,0,0,0
5400,77,7,0,0,0,0
5400,69,0,0,0,M,0
5400,74,33,0,0,0,0
839,81,0,0,0,0,0
839,61,10,0,0,0,0
839,66,0,0,0,M,0
961,64,19,0,0,0,0
961,0,15,0,0,M,0
961,33,32,0,0,0,0
1774,54,32,0,0,0,0
1774,34,36,0,0,0,0
1774,37,11,0,0,0,0
6253,72,28,0,0,0,0
6253,69,0,0,0,M,0
6253,55,3,0,0,0,0
5939,74,33,0,0,0,0
5939,75,0,0,0,0,0
5939,58,4,0,0,0,0
3042,42,0,0,0,0,0
3042,71,34,0,0,0,0
3042,67,0,0,0,M,0
6125,0,0,0,0,0,0
6125,64,1,0,0,0,0
6125,0,1,0,0,M,0
802,36,22,0,0,0,0
802,0,32,0,0,M,0
802,46,18,0,0,0,0
1643,54,32,0,0,0,0
1643,23,16,0,0,0,0
1643,0,28,0,0,F,0
4882,0,10,0,0,0,0
4882,90,38,0,0,0,0
4882,0,38,0,0,0,0
3612,0,15,0,0,F,0
3612,60,19,0,0,0,0
3612,29,35,0,0,0,0
4445,77,0,0,0,M,0
4445,71,0,0,0,0,0
4445,42,0,0,0,0,0
5797,59,0,0,0,M,0
5797,63,0,0,0,M,0
5797,61,0,0,0,0,0
1070,55,0,0,0,0,0
1070,77,7,0,0,0,0
1070,37,0,0,0,0,0
1752,34,36,0,0,0,0
1752,90,38,0,0,0,0
1752,0,3,0,0,0,0
2945,42,0,0,0,0,0
2945,75,38,0,0,0,0
2945,69,0,0,0,0,0
6867,57,38,0,0,0,0
6867,59,25,0,0,0,0
6867,72,26,0,0,0,0
4531,71,11,0,0,0,0
4531,55,3,0,0,0,0
4531,42,0,0,0,0,0
6038,74,33,0,0,0,0
6038,75,0,0,0,0,0
6038,58,4,0,0,0,0
6063,0,33,0,0,0,0
6063,55,6,0,0,0,0
6063,57,33,0,0,0,0
154,66,3,0,0,0,0
154,73,0,0,0,0,0
154,75,12,0,0,0,0
326,72,0,0,0,M,0
326,55,3,0,0,0,0
326,74,33,0,0,0,0
5255,92,36,0,0,0,0
5255,62,37,0,0,0,0
5255,0,28,0,0,F,0
163,61,27,0,0,0,0
163,72,0,0,0,M,0
163,44,0,0,0,M,0
4172,0,32,0,0,M,0
4172,90,38,0,0,0,0
4172,61,34,0,0,0,0
4517,46,0,0,0,0,0
4517,34,0,0,0,M,0
4517,84,0,0,0,M,0
5723,29,15,0,0,0,0
5723,96,11,0,0,0,0
5723,91,30,0,0,0,0
2658,55,0,0,0,0,0
2658,71,0,0,0,F,0
2658,37,0,0,0,0,0
923,36,22,0,0,0,0
923,84,0,0,0,M,0
923,0,25,0,0,0,0
4271,53,0,0,0,M,0
4271,56,2,0,0,0,0
4271,59,0,0,0,0,0
6685,64,1,0,0,0,0
6685,64,19,0,0,0,0
6685,55,19,0,0,0,0
6634,0,5,0,0,0,0
6634,0,19,0,0,M,0
6634,18,0,0,0,M,0
3053,44,0,0,0,M,0
3053,62,0,0,0,0,0
3053,74,33,0,0,0,0
5597,76,11,0,0,0,0
5597,55,3,0,0,0,0
5597,58,4,0,0,0,0
161,64,34,0,0,0,0
161,67,15,0,0,0,0
161,0,3,0,0,0,0
5162,35,19,0,0,0,0
5162,20,10,0,0,0,0
5162,91,30,0,0,0,0
527,22,0,0,0,M,0
527,89,18,0,0,0,0
527,0,23,0,0,M,0
6337,75,38,0,0,0,0
6337,72,0,0,0,0,0
6337,73,0,0,0,0,0
3372,0,26,0,0,M,0
3372,40,23,0,0,0,0
3372,0,2,0,0,M,0
1833,71,0,0,0,0,0
1833,74,0,0,0,F,0
1833,75,0,0,0,0,0
708,36,18,0,0,0,0
708,45,29,0,0,0,0
708,83,20,0,0,0,0
6031,81,36,0,0,0,0
6031,81,6,0,0,0,0
6031,29,35,0,0,0,0
2726,95,27,0,0,0,0
2726,27,1,0,0,0,0
2726,70,0,0,0,0,0
6472,64,0,0,0,0,0
6472,68,2,0,0,0,0
6472,76,11,0,0,0,0
2556,55,19,0,0,0,0
2556,28,10,0,0,0,0
2556,0,3,0,0,0,0
2949,45,0,0,0,0,0
2949,66,3,0,0,0,0
2949,90,0,0,0,0,0
6309,69,31,0,0,0,0
6309,19,23,0,0,0,0
6309,21,5,0,0,0,0
5557,54,0,0,0,M,0
5557,72,29,0,0,0,0
5557,48,0,0,0,0,0
4492,42,0,0,0,0,0
4492,45,0,0,0,0,0
4492,60,0,0,0,0,0
5623,59,0,0,0,M,0
5623,74,33,0,0,0,0
5623,53,0,0,0,0,0
5533,0,26,0,0,M,0
5533,40,23,0,0,0,0
5533,0,2,0,0,M,0
3658,88,6,0,0,0,0
3658,28,8,0,0,0,0
3658,52,31,0,0,0,0
3102,59,0,0,0,M,0
3102,63,0,0,0,M,0
3102,61,0,0,0,0,0
5216,55,0,0,0,0,0
5216,71,0,0,0,F,0
5216,37,0,0,0,0,0
5179,39,21,0,0,0,0
5179,54,15,0,0,0,0
5179,26,6,0,0,0,0
2429,77,34,0,0,0,0
2429,42,0,0,0,0,0
2429,60,0,0,0,0,0
6349,66,3,0,0,0,0
6349,0,5,0,0,0,0
6349,71,0,0,0,0,0
2336,55,0,0,0,0,0
2336,35,0,0,0,F,0
2336,41,0,0,0,0,0
4096,55,0,0,0,0,0
4096,43,5,0,0,0,0
4096,41,0,0,0,0,0
5124,26,36,0,0,0,0
5124,95,25,0,0,0,0
5124,78,9,0,0,0,0
2979,68,9,0,0,0,0
2979,46,18,0,0,0,0
2979,37,11,0,0,0,0
4507,48,13,0,0,0,0
4507,54,32,0,0,0,0
4507,0,13,0,0,M,0
6010,39,0,0,0,M,0
6010,44,0,0,0,M,0
6010,39,0,0,0,0,0
2426,71,0,0,0,0,0
2426,67,5,0,0,0,0
2426,72,27,0,0,0,0
3636,0,10,0,0,0,0
3636,81,36,0,0,0,0
3636,39,19,0,0,0,0
2248,81,36,0,0,0,0
2248,62,37,0,0,0,0
2248,88,0,0,0,F,0
3793,81,6,0,0,0,0
3793,0,27,0,0,M,0
3793,37,11,0,0,0,0
3941,0,18,0,0,0,0
3941,0,19,0,0,F,0
3941,0,3,0,0,0,0
6421,0,26,0,0,M,0
6421,87,0,0,0,M,0
6421,84,19,0,0,0,0
4606,71,34,0,0,0,0
4606,76,3,0,0,0,0
4606,76,4,0,0,0,0
3437,19,0,0,0,0,0
3437,55,19,0,0,0,0
3437,0,3,0,0,0,0
5768,61,29,0,0,0,0
5768,54,15,0,0,0,0
5768,0,22,0,0,M,0
6759,88,6,0,0,0,0
6759,85,2,0,0,0,0
6759,46,18,0,0,0,0
1696,55,0,0,0,0,0
1696,35,0,0,0,F,0
1696,41,0,0,0,0,0
5193,0,0,0,0,0,0
5193,72,29,0,0,0,0
5193,59,0,0,0,0,0
5848,26,6,0,0,0,0
5848,32,33,0,0,0,0
5848,87,23,0,0,0,0
5347,0,26,0,0,M,0
5347,40,23,0,0,0,0
5347,0,2,0,0,M,0
7115,96,28,0,0,0,0
7115,54,32,0,0,0,0
7115,80,14,0,0,0,0
4982,27,0,0,0,0,0
4982,45,0,0,0,0,0
4982,56,0,0,0,0,0
388,31,16,0,0,0,0
388,18,8,0,0,0,0
388,96,0,0,0,0,0
278,81,6,0,0,0,0
278,0,16,0,0,M,0
278,69,32,0,0,0,0
3248,61,0,0,0,0,0
3248,66,3,0,0,0,0
3248,0,1,0,0,F,0
4915,54,15,0,0,0,0
4915,19,17,0,0,0,0
4915,0,3,0,0,0,0
3398,55,0,0,0,0,0
3398,71,0,0,0,F,0
3398,37,0,0,0,0,0
3533,61,29,0,0,0,0
3533,88,0,0,0,F,0
3533,31,16,0,0,0,0
3525,33,0,0,0,0,0
3525,40,0,0,0,0,0
3525,53,3,0,0,0,0
524,33,30,0,0,0,0
524,59,25,0,0,0,0
524,86,38,0,0,0,0
2538,36,2,0,0,0,0
2538,71,0,0,0,F,0
2538,70,0,0,0,0,0
6612,0,19,0,0,M,0
6612,23,16,0,0,0,0
6612,29,15,0,0,0,0
4276,0,0,0,0,0,0
4276,74,33,0,0,0,0
4276,72,27,0,0,0,0
2545,37,37,0,0,0,0
2545,82,5,0,0,0,0
2545,0,29,0,0,0,0
5258,0,18,0,0,0,0
5258,0,19,0,0,F,0
5258,0,3,0,0,0,0
2154,53,0,0,0,0,0
2154,71,34,0,0,0,0
2154,76,11,0,0,0,0
1905,0,24,0,0,0,0
1905,69,29,0,0,0,0
1905,0,38,0,0,0,0
2852,27,0,0,0,0,0
2852,45,0,0,0,0,0
2852,51,0,0,0,0,0
2766,0,5,0,0,0,0
2766,76,1,0,0,0,0
2766,72,27,0,0,0,0
5930,0,26,0,0,M,0
5930,87,0,0,0,M,0
5930,0,2,0,0,M,0
4098,61,3,0,0,0,0
4098,53,3,0,0,0,0
4098,76,4,0,0,0,0
4035,0,37,0,0,F,0
4035,0,29,0,0,F,0
4035,0,3,0,0,0,0
5516,75,2,0,0,0,0
5516,53,3,0,0,0,0
5516,55,3,0,0,0,0
2053,19,0,0,0,0,0
2053,0,37,0,0,F,0
2053,0,3,0,0,0,0
4586,27,0,0,0,0,0
4586,45,0,0,0,0,0
4586,56,0,0,0,0,0
3833,0,0,0,0,0,0
3833,76,11,0,0,0,0
3833,79,27,0,0,0,0
2229,53,0,0,0,0,0
2229,71,34,0,0,0,0
2229,76,11,0,0,0,0
3644,0,10,0,0,0,0
3644,81,36,0,0,0,0
3644,39,19,0,0,0,0
4185,0,5,0,0,0,0
4185,76,1,0,0,0,0
4185,72,27,0,0,0,0
7045,47,0,0,0,0,0
7045,60,0,0,0,0,0
7045,65,0,0,0,M,0
1432,44,0,0,0,F,0
1432,48,0,0,0,F,0
1432,61,0,0,0,0,0
1806,31,16,0,0,0,0
1806,0,8,0,0,F,0
1806,39,22,0,0,0,0
6959,55,0,0,0,0,0
6959,43,5,0,0,0,0
6959,41,0,0,0,0,0
6005,54,15,0,0,0,0
6005,19,17,0,0,0,0
6005,0,4,0,0,0,0
4820,44,0,0,0,M,0
4820,62,0,0,0,0,0
4820,74,33,0,0,0,0
3468,31,16,0,0,0,0
3468,39,22,0,0,0,0
3468,19,0,0,0,F,0
5653,27,0,0,0,0,0
5653,32,0,0,0,M,0
5653,56,0,0,0,0,0
339,81,6,0,0,0,0
339,90,38,0,0,0,0
339,69,32,0,0,0,0
1931,0,24,0,0,0,0
1931,54,15,0,0,0,0
1931,0,38,0,0,0,0
4921,0,5,0,0,M,0
4921,0,16,0,0,M,0
4921,0,4,0,0,0,0
2544,81,36,0,0,0,0
2544,23,16,0,0,0,0
2544,88,0,0,0,F,0
3778,71,0,0,0,0,0
3778,76,11,0,0,0,0
3778,72,27,0,0,0,0
6664,57,33,0,0,0,0
6664,69,0,0,0,F,0
6664,73,0,0,0,F,0
733,26,6,0,0,0,0
733,40,23,0,0,0,0
733,0,27,0,0,M,0
485,31,16,0,0,0,0
485,18,8,0,0,0,0
485,96,0,0,0,0,0
3929,0,15,0,0,F,0
3929,60,19,0,0,0,0
3929,29,35,0,0,0,0
5178,54,0,0,0,M,0
5178,37,0,0,0,0,0
5178,74,33,0,0,0,0
4885,0,26,0,0,M,0
4885,87,0,0,0,M,0
4885,59,33,0,0,0,0
128,81,0,0,0,0,0
128,76,11,0,0,0,0
128,74,33,0,0,0,0
4028,55,0,0,0,0,0
4028,35,0,0,0,F,0
4028,41,0,0,0,0,0
6304,0,1,0,0,0,0
6304,36,2,0,0,0,0
6304,0,0,0,0,0,0
3946,23,37,0,0,0,0
3946,94,4,0,0,0,0
3946,88,0,0,0,F,0
457,43,5,0,0,0,0
457,59,10,0,0,0,0
457,0,1,0,0,M,0
3416,0,18,0,0,0,0
3416,0,19,0,0,F,0
3416,0,3,0,0,0,0
3472,70,0,0,0,F,0
3472,64,1,0,0,0,0
3472,63,0,0,0,F,0
2507,19,32,0,0,0,0
2507,80,0,0,0,F,0
2507,0,22,0,0,F,0
3029,27,0,0,0,0,0
3029,45,0,0,0,0,0
3029,56,0,0,0,0,0
3607,88,0,0,0,F,0
3607,0,18,0,0,F,0
3607,90,7,0,0,0,0
2093,79,0,0,0,F,0
2093,28,11,0,0,0,0
2093,0,29,0,0,0,0
1928,81,36,0,0,0,0
1928,23,16,0,0,0,0
1928,88,0,0,0,F,0
3911,0,10,0,0,0,0
3911,81,36,0,0,0,0
3911,91,30,0,0,0,0
5394,81,0,0,0,0,0
5394,37,0,0,0,M,0
5394,76,4,0,0,0,0
1041,0,18,0,0,0,0
1041,61,34,0,0,0,0
1041,67,15,0,0,0,0
5081,0,38,0,0,M,0
5081,0,11,0,0,M,0
5081,84,0,0,0,M,0
1698,55,0,0,0,0,0
1698,65,0,0,0,F,0
1698,64,0,0,0,0,0
7096,55,3,0,0,0,0
7096,76,3,0,0,0,0
7096,73,0,0,0,0,0
3115,43,5,0,0,0,0
3115,56,0,0,0,M,0
3115,59,0,0,0,0,0
3835,83,7,0,0,0,0
3835,0,35,0,0,0,0
3835,18,0,0,0,0,0
5673,76,1,0,0,0,0
5673,55,3,0,0,0,0
5673,61,3,0,0,0,0
1382,18,8,0,0,0,0
1382,0,18,0,0,F,0
1382,86,20,0,0,0,0
2885,61,0,0,0,0,0
2885,27,1,0,0,0,0
2885,42,0,0,0,0,0
854,59,10,0,0,0,0
854,40,0,0,0,M,0
854,74,33,0,0,0,0
5696,46,8,0,0,0,0
5696,59,33,0,0,0,0
5696,49,9,0,0,0,0
1017,43,5,0,0,0,0
1017,72,29,0,0,0,0
1017,71,0,0,0,0,0
1184,45,31,0,0,0,0
1184,34,36,0,0,0,0
1184,96,0,0,0,0,0
6183,77,0,0,0,M,0
6183,71,0,0,0,0,0
6183,75,2,0,0,0,0
3327,47,0,0,0,0,0
3327,68,0,0,0,M,0
3327,57,0,0,0,M,0
554,55,0,0,0,0,0
554,34,0,0,0,M,0
554,64,0,0,0,0,0
5354,71,11,0,0,0,0
5354,55,3,0,0,0,0
5354,42,0,0,0,0,0
2800,68,9,0,0,0,0
2800,59,25,0,0,0,0
2800,86,38,0,0,0,0
2987,44,0,0,0,M,0
2987,62,0,0,0,0,0
2987,74,33,0,0,0,0
80,34,2,0,0,0,0
80,72,29,0,0,0,0
80,59,0,0,0,0,0
1587,26,0,0,0,F,0
1587,73,0,0,0,0,0
1587,37,0,0,0,0,0
5587,72,27,0,0,0,0
5587,75,2,0,0,0,0
5587,51,0,0,0,0,0
1418,0,18,0,0,0,0
1418,0,22,0,0,F,0
1418,82,5,0,0,0,0
6987,82,32,0,0,0,0
6987,20,10,0,0,0,0
6987,23,17,0,0,0,0
3610,61,29,0,0,0,0
3610,88,0,0,0,F,0
3610,31,16,0,0,0,0
3921,18,0,0,0,F,0
3921,31,16,0,0,0,0
3921,85,0,0,0,0,0
2041,36,2,0,0,0,0
2041,71,0,0,0,F,0
2041,70,0,0,0,0,0
2025,39,21,0,0,0,0
2025,27,4,0,0,0,0
2025,31,16,0,0,0,0
832,72,27,0,0,0,0
832,51,0,0,0,0,0
832,73,0,0,0,0,0
3290,55,0,0,0,0,0
3290,43,5,0,0,0,0
3290,41,0,0,0,0,0
2387,69,0,0,0,0,0
2387,56,2,0,0,0,0
2387,27,1,0,0,0,0
6343,81,0,0,0,0,0
6343,55,3,0,0,0,0
6343,58,4,0,0,0,0
569,68,9,0,0,0,0
569,27,1,0,0,0,0
569,72,26,0,0,0,0
4442,63,0,0,0,0,0
4442,71,34,0,0,0,0
4442,0,1,0,0,M,0
93,0,0,0,0,0,0
93,56,0,0,0,M,0
93,27,1,0,0,0,0
2794,19,0,0,0,0,0
2794,96,28,0,0,0,0
2794,0,3,0,0,0,0
4608,45,0,0,0,0,0
4608,27,1,0,0,0,0
4608,90,0,0,0,0,0
5123,37,34,0,0,0,0
5123,19,32,0,0,0,0
5123,19,17,0,0,0,0
3992,0,8,0,0,F,0
3992,40,23,0,0,0,0
3992,61,29,0,0,0,0
2908,36,0,0,0,0,0
2908,45,0,0,0,M,0
2908,76,4,0,0,0,0
4642,45,0,0,0,0,0
4642,27,1,0,0,0,0
4642,90,0,0,0,0,0
5882,27,0,0,0,0,0
5882,72,0,0,0,M,0
5882,51,0,0,0,0,0
4419,62,0,0,0,0,0
4419,27,1,0,0,0,0
4419,69,0,0,0,M,0
1627,71,0,0,0,F,0
1627,64,1,0,0,0,0
1627,56,2,0,0,0,0
3892,0,9,0,0,F,0
3892,18,0,0,0,0,0
3892,0,19,0,0,0,0
4723,0,26,0,0,M,0
4723,87,0,0,0,M,0
4723,59,33,0,0,0,0
35,19,0,0,0,0,0
35,96,28,0,0,0,0
35,0,3,0,0,0,0
1937,55,0,0,0,0,0
1937,71,0,0,0,F,0
1937,37,0,0,0,0,0
5496,61,27,0,0,0,0
5496,75,0,0,0,0,0
5496,76,4,0,0,0,0
5865,63,0,0,0,0,0
5865,68,2,0,0,0,0
5865,76,1,0,0,0,0
3049,27,0,0,0,0,0
3049,38,0,0,0,M,0
3049,51,0,0,0,0,0
6914,45,29,0,0,0,0
6914,81,6,0,0,0,0
6914,46,5,0,0,0,0
3848,0,0,0,0,0,0
3848,64,1,0,0,0,0
3848,45,0,0,0,0,0
6805,68,2,0,0,0,0
6805,52,2,0,0,0,0
6805,76,4,0,0,0,0
4597,36,0,0,0,0,0
4597,45,0,0,0,M,0
4597,76,4,0,0,0,0
6577,81,36,0,0,0,0
6577,96,11,0,0,0,0
6577,28,10,0,0,0,0
1342,41,28,0,0,0,0
1342,36,22,0,0,0,0
1342,0,28,0,0,0,0
2128,59,30,0,0,0,0
2128,62,37,0,0,0,0
2128,68,18,0,0,0,0
5986,0,34,0,0,M,0
5986,24,38,0,0,0,0
5986,21,5,0,0,0,0
3146,0,18,0,0,0,0
3146,39,22,0,0,0,0
3146,0,3,0,0,0,0
4369,61,29,0,0,0,0
4369,54,15,0,0,0,0
4369,0,22,0,0,M,0
2948,71,11,0,0,0,0
2948,55,3,0,0,0,0
2948,42,0,0,0,0,0
1896,19,32,0,0,0,0
1896,34,36,0,0,0,0
1896,86,20,0,0,0,0
6859,0,24,0,0,0,0
6859,54,15,0,0,0,0
6859,0,38,0,0,0,0
3242,81,0,0,0,0,0
3242,55,3,0,0,0,0
3242,95,27,0,0,0,0
1023,49,0,0,0,M,0
1023,54,0,0,0,M,0
1023,66,0,0,0,M,0
735,75,12,0,0,0,0
735,27,1,0,0,0,0
735,61,10,0,0,0,0
357,26,6,0,0,0,0
357,32,33,0,0,0,0
357,84,19,0,0,0,0
552,80,14,0,0,0,0
552,29,15,0,0,0,0
552,78,0,0,0,0,0
2042,96,28,0,0,0,0
2042,54,32,0,0,0,0
2042,29,10,0,0,0,0
6424,39,22,0,0,0,0
6424,0,7,0,0,M,0
6424,0,33,0,0,0,0
