age,priors_count.1,juv_fel_count,juv_misd_count,c_charge_degree,offense_type,is_recid,id
19.0,0,0,0,M,violent crime,1,2329
38,14.0,0,0,M,violent crime,1,2329
38,21.0,0,0,M,violent crime,1,2329
59.0,0,0,0,F,property crime,0,3063
48.0,0,0,0,F,property crime,0,3063
76.0,0,0,0,F,public order crime,0,3063
67.0,2,0,0,F,obstruction of justice,0,5191
60.0,0.0,0,0,F,violent crime,0,5191
69.0,2,0,0,F,violent crime,0,5191
23,12.0,0,10.0,F,violent crime,1,4126
23,13.0,0,0,F,drug crime,1,4126
23,27.0,5.0,0,F,violent crime,1,4126
32,6,0,7.0,F,violent crime,0,2664
64.0,6,0,0,M,violent crime,0,2664
32,6,0,9.0,M,obstruction of justice,0,2664
19.0,0,0,0,F,fraud and financial crime,1,7069
59,14.0,0,0,F,fraud and financial crime,1,7069
59,21.0,0,0,F,fraud and financial crime,1,7069
27,24.0,0,0,F,property crime,1,4843
27,8.0,0,12.0,F,property crime,1,4843
27,0,9.0,0,F,drug crime,1,4843
67.0,18.0,0,0,M,public order crime,1,3419
42.0,3,19.0,0,M,public order crime,1,3419
34,3,12.0,6.0,M,public order crime,1,3419
20.0,2,0,7.0,F,drug crime,1,6255
30.0,33.0,0,0,F,drug crime,1,6255
49,14.0,14.0,0,F,drug crime,1,6255
72.0,0,0,0,F,property crime,0,4764
30.0,0,0,0,F,arrested but not charged,0,4764
39.0,0,0,11.0,F,property crime,0,4764
59,13.0,0,11.0,F,drug crime,1,5953
59,15.0,0,0,F,drug crime,1,5953
95.0,1,0,7.0,F,drug crime,1,5953
41,13,6.0,12.0,F,violent crime,0,275
41,2.0,0,2.0,F,violent crime,0,275
75.0,13,0,0,F,weapons-related crime,0,275
75.0,4,0,0,F,drug crime,0,6083
25,0.0,0,0,M,drug crime,0,6083
55.0,4,0,0,F,weapons-related crime,0,6083
92.0,14.0,0,0,F,property crime,1,4737
19.0,2,0,11.0,F,property crime,1,4737
57.0,36.0,0,0,F,property crime,1,4737
71.0,11.0,0,0,F,property crime,0,4628
60.0,1,0,0,F,arrested but not charged,0,4628
41.0,1,0,0,F,fraud and financial crime,0,4628
34,3,0,0,M,violent crime,0,7175
76.0,3,0,0,M,obstruction of justice,0,7175
60.0,3,0,0,M,obstruction of justice,0,7175
76.0,3.0,0,0,F,drug crime,0,6500
67.0,2,0,6.0,F,drug crime,0,6500
26,2,0,4.0,F,obstruction of justice,0,6500
57.0,8,0,0,F,arrested but not charged,0,478
60.0,0.0,0,0,F,arrested but not charged,0,478
50.0,8,0,4.0,F,arrested but not charged,0,478
26,0,18.0,0,F,violent crime,1,274
26,14.0,0,0,F,obstruction of justice,1,274
26,20.0,17.0,0,F,violent crime,1,274
28,28.0,0,7.0,F,public order crime,1,4335
78.0,1,0,2.0,F,public order crime,1,4335
28,1,12.0,0,F,fraud and financial crime,1,4335
63.0,2,19.0,0,F,arrested but not charged,0,1315
58.0,2,0,0,F,fraud and financial crime,0,1315
72.0,2,16.0,0,F,arrested but not charged,0,1315
51.0,3,0,0,F,drug crime,0,5366
40.0,3,0,0,F,property crime,0,5366
50.0,3,0,0,F,drug crime,0,5366
25,24.0,0,0,F,property crime,1,4747
25,8.0,0,12.0,F,property crime,1,4747
25,0,9.0,0,F,drug crime,1,4747
20.0,0,0,7.0,M,violent crime,1,2030
21,21.0,0,0,M,property crime,1,2030
21,28.0,0,3.0,M,violent crime,1,2030
37,5.0,0,9.0,F,drug crime,0,3371
37,9,0,8.0,F,arrested but not charged,0,3371
37,2.0,0,0,F,arrested but not charged,0,3371
67.0,8,0,6.0,F,violent crime,0,307
54.0,8,0,4.0,F,violent crime,0,307
67.0,8,0,7.0,F,violent crime,0,307
60.0,3,7.0,0,F,weapons-related crime,0,3107
30,2.0,0,4.0,F,weapons-related crime,0,3107
61.0,3,1.0,0,F,weapons-related crime,0,3107
36,11,0,3.0,F,obstruction of justice,0,6400
36,11,0,4.0,F,obstruction of justice,0,6400
76.0,11,0,2.0,F,drug crime,0,6400
45,8,0,4.0,F,obstruction of justice,0,586
60.0,0.0,0,0,F,arrested but not charged,0,586
57.0,8,0,11.0,F,arrested but not charged,0,586
54.0,7,0,0,F,arrested but not charged,0,1152
30,7,0,10.0,F,fraud and financial crime,0,1152
74.0,26.0,0,0,F,arrested but not charged,0,1152
39,11.0,0,11.0,F,property crime,1,4839
39,30.0,0,0,F,property crime,1,4839
39,31.0,0,5.0,F,property crime,1,4839
20.0,0,0,7.0,M,violent crime,1,239
21,21.0,0,0,M,property crime,1,239
21,28.0,0,3.0,M,violent crime,1,239
24,0.0,0,0,F,weapons-related crime,0,2827
69.0,2,0,0,F,fraud and financial crime,0,2827
67.0,2,0,0,F,obstruction of justice,0,2827
29,0,19.0,0,F,drug crime,1,6952
29,25.0,15.0,0,F,drug crime,1,6952
29,0,5.0,8.0,F,drug crime,1,6952
18.0,0,0,12.0,M,violent crime,1,2049
47,15.0,0,0,M,violent crime,1,2049
47,16.0,0,0,M,violent crime,1,2049
58.0,2,0,0,F,violent crime,0,1675
73.0,33.0,0,0,M,violent crime,0,1675
67.0,2,0,0,M,obstruction of justice,0,1675
73.0,33.0,0,0,F,arrested but not charged,0,946
40,5.0,0,13.0,F,arrested but not charged,0,946
40,1.0,7.0,0,F,arrested but not charged,0,946
49.0,2,0,0,M,weapons-related crime,0,3262
60.0,0.0,0,0,M,property crime,0,3262
67.0,2,0,0,M,obstruction of justice,0,3262
39,26.0,10.0,0,F,drug crime,1,6107
39,7.0,0,0,F,drug crime,1,6107
39,32.0,0,0,M,drug crime,1,6107
34.0,0,0,0,F,drug crime,0,5604
48.0,0,0,0,F,drug crime,0,5604
68.0,0,0,0,M,drug crime,0,5604
90.0,1,0,0,F,drug crime,1,2982
24,22.0,0,3.0,F,property crime,1,2982
24,36.0,0,0,F,violent crime,1,2982
42,3,5.0,8.0,F,fraud and financial crime,0,4112
75.0,3,1.0,0,F,fraud and financial crime,0,4112
42,3,0,5.0,F,drug crime,0,4112
57.0,36.0,0,0,F,drug crime,1,5350
35,22.0,0,0,F,arrested but not charged,1,5350
35,28.0,0,10.0,F,drug crime,1,5350
40.0,3,0,0,F,property crime,0,3004
75.0,3,0,0,F,weapons-related crime,0,3004
69.0,3,0,0,M,property crime,0,3004
65.0,6,0,0,F,drug crime,0,3104
71.0,6,0,2.0,F,weapons-related crime,0,3104
69.0,6,0,0,F,fraud and financial crime,0,3104
57,27.0,0,0,F,drug crime,0,6203
57,9,0,8.0,F,weapons-related crime,0,6203
57,6.0,0,0,F,public order crime,0,6203
67.0,0,0,0,M,violent crime,0,4030
42.0,0,0,0,M,violent crime,0,4030
82.0,0,0,0,M,obstruction of justice,0,4030
38,34.0,0,0,M,violent crime,1,6839
57.0,25.0,0,0,M,public order crime,1,6839
38,5.0,7.0,0,M,public order crime,1,6839
92.0,14.0,0,0,M,violent crime,1,4248
23,2.0,0,11.0,M,violent crime,1,4248
18.0,0,5.0,0,M,violent crime,1,4248
76.0,23,0,0,F,drug crime,0,5518
72.0,23,0,0,F,drug crime,0,5518
76.0,6.0,0,0,F,drug crime,0,5518
19.0,0,0,0,F,violent crime,1,295
48,31.0,9.0,0,F,violent crime,1,295
48,0,18.0,0,F,weapons-related crime,1,295
71.0,11.0,0,0,F,property crime,0,4769
60.0,1,0,0,F,arrested but not charged,0,4769
41.0,1,0,0,F,fraud and financial crime,0,4769
65.0,7,0,0,F,fraud and financial crime,0,320
39,7,0,4.0,M,violent crime,0,320
43.0,7,0,4.0,F,violent crime,0,320
28.0,3,0,0,F,weapons-related crime,1,3740
52,28.0,0,0,F,weapons-related crime,1,3740
52,6.0,18.0,0,F,public order crime,1,3740
23,17.0,0,0,M,property crime,1,1948
23,24.0,0,2.0,M,violent crime,1,1948
23,5.0,0,0,M,property crime,1,1948
29.0,30.0,0,0,M,violent crime,1,2224
54,15.0,0,0,M,violent crime,1,2224
54,16.0,0,0,M,violent crime,1,2224
72.0,23.0,0,0,F,weapons-related crime,0,5575
66,2.0,0,0,F,arrested but not charged,0,5575
66,1.0,7.0,0,F,weapons-related crime,0,5575
76.0,3.0,0,0,F,drug crime,0,5351
67.0,2,0,6.0,F,drug crime,0,5351
25,2,0,4.0,F,obstruction of justice,0,5351
54.0,27.0,0,0,M,violent crime,1,2654
24,0,17.0,5.0,M,violent crime,1,2654
24,21.0,17.0,0,M,violent crime,1,2654
72.0,23.0,0,4,F,property crime,0,4565
50.0,14,7.0,4,F,property crime,0,4565
57.0,14,0,4,F,obstruction of justice,0,4565
54.0,27.0,0,0,M,violent crime,1,2363
24,0,17.0,5.0,M,violent crime,1,2363
24,21.0,17.0,0,M,violent crime,1,2363
37,35.0,11.0,0,F,arrested but not charged,1,611
37,19.0,11.0,0,F,arrested but not charged,1,611
37,29.0,0,0,F,arrested but not charged,1,611
50.0,2,0,4.0,F,property crime,0,5049
77.0,2,0,9.0,F,property crime,0,5049
69.0,2,0,2.0,F,property crime,0,5049
70.0,5,0,0,M,violent crime,0,120
51.0,5,0,0,F,violent crime,0,120
57.0,5,0,11.0,F,violent crime,0,120
24,33.0,0,11.0,M,property crime,1,3256
24,1,17.0,9.0,M,property crime,1,3256
24,1,4.0,0,F,property crime,1,3256
22,0,4.0,0,F,public order crime,1,5244
22,6.0,18.0,0,M,public order crime,1,5244
22,0,11.0,0,F,public order crime,1,5244
40.0,3,0,0,F,property crime,0,4633
75.0,3,0,0,F,weapons-related crime,0,4633
69.0,3,0,0,M,property crime,0,4633
29.0,30.0,0,0,F,arrested but not charged,1,1099
22,16.0,0,0,F,drug crime,1,1099
22,6.0,18.0,0,F,arrested but not charged,1,1099
30,0.0,6.0,0,M,violent crime,0,1507
77.0,7,0,9.0,M,violent crime,0,1507
71.0,7,2.0,0,M,violent crime,0,1507
76.0,13,0,0,F,public order crime,0,5439
77.0,13,0,0,F,fraud and financial crime,0,5439
76.0,3.0,0,0,F,fraud and financial crime,0,5439
57.0,3,0,11.0,M,property crime,0,5315
73.0,3,0,1,M,property crime,0,5315
65.0,3,0,1,M,drug crime,0,5315
74.0,2,0,0,F,arrested but not charged,0,906
48.0,2,0,0,F,weapons-related crime,0,906
76.0,3.0,0,0,F,arrested but not charged,0,906
75.0,11,0,2.0,F,violent crime,0,5202
28,1.0,0,0,F,violent crime,0,5202
60.0,0.0,0,0,F,violent crime,0,5202
34,5.0,0,6,M,arrested but not charged,0,1446
34,6.0,0,2.0,M,arrested but not charged,0,1446
77.0,19,0,6,M,weapons-related crime,0,1446
29,22.0,0,0,F,weapons-related crime,1,3127
29,22.0,16.0,0,F,weapons-related crime,1,3127
29,3.0,5.0,0,F,weapons-related crime,1,3127
53,22.0,0,0,M,arrested but not charged,1,1609
88.0,1,0,11.0,M,violent crime,1,1609
80.0,1,0,4.0,M,violent crime,1,1609
43,12.0,0,0,F,public order crime,1,3601
43,23.0,0,0,M,public order crime,1,3601
92.0,32.0,0,0,M,public order crime,1,3601
24,24.0,0,0,F,property crime,1,3002
24,0,14.0,1.0,F,property crime,1,3002
24,0,0,5.0,F,weapons-related crime,1,3002
28,0,19.0,0,F,drug crime,1,6181
28,0,20.0,5.0,F,drug crime,1,6181
18.0,0,5.0,0,F,drug crime,1,6181
69.0,2,0,1,M,arrested but not charged,0,962
61.0,2,0,1,M,arrested but not charged,0,962
22,2,0,3.0,F,obstruction of justice,0,962
31,15.0,0,0,F,violent crime,1,6799
31,13.0,0,0,F,property crime,1,6799
92.0,14.0,0,0,F,violent crime,1,6799
34,3,6.0,0,M,violent crime,1,2639
34,3,10.0,8.0,M,violent crime,1,2639
34,28.0,0,0,M,fraud and financial crime,1,2639
23.0,1,0,0,M,obstruction of justice,1,4486
84.0,1,0,0,F,obstruction of justice,1,4486
28.0,1,0,0,F,obstruction of justice,1,4486
47.0,34.0,0,0,M,public order crime,1,3590
49,16.0,0,0,M,public order crime,1,3590
49,38.0,0,0,M,public order crime,1,3590
71.0,11.0,0,0,F,property crime,0,3032
58.0,1,0,0,F,fraud and financial crime,0,3032
41.0,1,0,0,F,fraud and financial crime,0,3032
25,0,18.0,0,F,violent crime,1,3147
25,5.0,5.0,0,F,violent crime,1,3147
25,35.0,11.0,0,F,violent crime,1,3147
44.0,4,0,0,F,drug crime,1,6241
53,6.0,0,3.0,F,drug crime,1,6241
53,4,15.0,0,F,obstruction of justice,1,6241
42,8,0,10.0,F,arrested but not charged,0,48
72.0,23.0,0,0,F,obstruction of justice,0,48
42,2.0,0,11.0,F,obstruction of justice,0,48
48,26.0,10.0,0,F,obstruction of justice,1,6933
48,38.0,0,0,F,obstruction of justice,1,6933
48,21.0,0,0,F,obstruction of justice,1,6933
60.0,1,0,0,F,fraud and financial crime,0,4512
29.0,1,0,0,F,fraud and financial crime,0,4512
47.0,1,0,0,F,fraud and financial crime,0,4512
23,0,9.0,0,M,public order crime,1,3523
23,3.0,5.0,0,M,public order crime,1,3523
23,0,4.0,12.0,M,public order crime,1,3523
20.0,2,0,7.0,F,arrested but not charged,1,1193
43,25.0,0,7.0,F,arrested but not charged,1,1193
43,34.0,8.0,0,F,arrested but not charged,1,1193
32,19.0,9.0,0,M,violent crime,1,2650
32,7.0,0,0,M,violent crime,1,2650
32,15.0,12.0,0,M,violent crime,1,2650
69.0,2,0,0,F,violent crime,0,194
31,2,0,13.0,F,violent crime,0,194
72.0,2,0,0,F,violent crime,0,194
92.0,1,0,0,F,violent crime,1,2748
86.0,1,0,0,F,violent crime,1,2748
50,24.0,0,0,F,violent crime,1,2748
41.0,1,0,0,F,arrested but not charged,0,482
55.0,1,0,0,F,arrested but not charged,0,482
70.0,1,0,0,F,arrested but not charged,0,482
34,10.0,0,0,F,property crime,1,4930
34,5.0,7.0,0,F,property crime,1,4930
34,1,9.0,0,M,property crime,1,4930
59.0,4,18.0,0,F,arrested but not charged,0,535
31,0.0,0,0,M,arrested but not charged,0,535
72.0,4,16.0,0,F,arrested but not charged,0,535
40.0,3,0,0,F,drug crime,0,5907
57.0,3,0,0,F,obstruction of justice,0,5907
61.0,3,0,4.0,F,drug crime,0,5907
58,34.0,0,0,F,property crime,1,4975
58,13.0,0,7.0,F,property crime,1,4975
58,35.0,11.0,0,F,property crime,1,4975
47.0,34.0,0,0,F,public order crime,1,4299
38,18.0,15.0,0,F,public order crime,1,4299
19.0,0,0,0,F,public order crime,1,4299
31,25.0,0,0,M,violent crime,1,2444
31,4.0,6.0,0,M,violent crime,1,2444
31,28.0,0,0,M,public order crime,1,2444
29.0,30.0,0,0,M,violent crime,1,2631
59,16.0,0,0,M,violent crime,1,2631
59,38.0,0,0,M,violent crime,1,2631
74.0,19.0,0,0,F,property crime,0,4869
68.0,2,0,0,M,property crime,0,4869
23,2,0,4.0,F,obstruction of justice,0,4869
66.0,2,0,0,F,property crime,0,4203
47.0,2,0,0,F,fraud and financial crime,0,4203
22,2,0,4.0,F,obstruction of justice,0,4203
41,5,2.0,0,F,violent crime,1,2477
41,19.0,0,0,F,violent crime,1,2477
41,5,14.0,0,M,fraud and financial crime,1,2477
73.0,1,0,0,F,obstruction of justice,0,4503
55.0,1,0,4.0,F,obstruction of justice,0,4503
54.0,1,0,0,F,violent crime,0,4503
24,0,15.0,0,M,obstruction of justice,1,5668
24,0,19.0,0,M,drug crime,1,5668
24,0,14.0,3.0,M,drug crime,1,5668
59.0,0,0,0,F,property crime,0,2984
48.0,0,0,0,F,property crime,0,2984
76.0,0,0,0,F,public order crime,0,2984
40.0,4,0,0,F,weapons-related crime,0,6949
54.0,4,0,4.0,F,weapons-related crime,0,6949
51.0,4,0,0,F,public order crime,0,6949
38,3,19.0,0,F,drug crime,1,6112
32.0,3,18.0,0,F,drug crime,1,6112
38,26.0,0,0,M,drug crime,1,6112
45,5.0,5.0,0,F,arrested but not charged,1,1271
83.0,1,0,0,F,obstruction of justice,1,1271
45,8.0,0,0,F,weapons-related crime,1,1271
54.0,27.0,0,0,M,violent crime,1,2479
27,0,17.0,5.0,M,violent crime,1,2479
27,21.0,17.0,0,M,violent crime,1,2479
59.0,4,16.0,1,F,arrested but not charged,0,818
71.0,4,2.0,1,F,arrested but not charged,0,818
66.0,4,0,10.0,F,arrested but not charged,0,818
59.0,2,9.0,0,F,property crime,1,4647
47.0,22.0,0,0,F,property crime,1,4647
43,12.0,0,0,F,property crime,1,4647
49,19.0,0,0,F,property crime,1,5051
49,22.0,0,0,F,drug crime,1,5051
49,35.0,11.0,0,F,property crime,1,5051
32.0,3,18.0,0,M,public order crime,1,3952
62,32.0,0,0,M,public order crime,1,3952
62,34.0,0,10.0,M,public order crime,1,3952
35,2.0,0,1,M,arrested but not charged,0,1730
75.0,17,0,1,M,violent crime,0,1730
71.0,11.0,0,1,M,violent crime,0,1730
24,13.0,0,0,F,property crime,1,4084
24,37.0,0,0,M,violent crime,1,4084
24,1,5.0,8.0,F,violent crime,1,4084
30,1.0,10.0,0,M,drug crime,1,5660
18.0,0,0,0,F,drug crime,1,5660
30,28.0,0,10.0,M,drug crime,1,5660
29.0,2,0,0,M,violent crime,1,2017
59.0,2,18.0,0,M,violent crime,1,2017
33,28.0,0,0,M,fraud and financial crime,1,2017
57,33.0,0,0,M,obstruction of justice,0,2437
57,0.0,0,0,F,violent crime,0,2437
43.0,16,0,4.0,M,violent crime,0,2437
50.0,6,0,4.0,F,drug crime,0,6206
72.0,23.0,0,0,F,drug crime,0,6206
65.0,6,0,0,F,fraud and financial crime,0,6206
92.0,32.0,0,0,M,public order crime,1,6565
57,38.0,0,0,M,public order crime,1,6565
57,21.0,0,0,M,public order crime,1,6565
69.0,4,0,2.0,F,arrested but not charged,0,451
54.0,4,0,4.0,F,arrested but not charged,0,451
43.0,4,0,1,M,arrested but not charged,0,451
66.0,2,0,10.0,M,violent crime,0,2326
58.0,2,0,0,F,violent crime,0,2326
75.0,2,0,2.0,M,violent crime,0,2326
63,9,0,9.0,F,weapons-related crime,0,2991
63,5.0,0,11.0,F,property crime,0,2991
76.0,9,0,0,F,public order crime,0,2991
30,8.0,0,12.0,M,violent crime,1,1717
30,1,19.0,0,M,violent crime,1,1717
30,17.0,0,0,M,property crime,1,1717
54.0,27.0,0,0,F,obstruction of justice,0,6868
30.0,2,0,0,F,arrested but not charged,0,6868
77.0,2,0,0,F,obstruction of justice,0,6868
27,15.0,5.0,0,F,arrested but not charged,1,913
27,18.0,1,1.0,F,arrested but not charged,1,913
58.0,18.0,1,0,F,arrested but not charged,1,913
55,34.0,0,0,M,violent crime,1,2236
55,24.0,0,0,M,violent crime,1,2236
18.0,0,0,0,M,violent crime,1,2236
47.0,34.0,0,0,M,violent crime,1,2671
62,38.0,0,0,M,violent crime,1,2671
62,21.0,0,0,M,violent crime,1,2671
35.0,0,7.0,0,F,obstruction of justice,1,6904
29,25.0,0,0,M,obstruction of justice,1,6904
29,9.0,0,0,F,obstruction of justice,1,6904
69.0,32.0,0,0,M,public order crime,1,5225
54,3,10.0,8.0,M,public order crime,1,5225
54,20.0,17.0,0,M,public order crime,1,5225
26,29.0,0,0,M,drug crime,1,5931
26,24.0,0,0,F,drug crime,1,5931
26,0,0,9.0,F,weapons-related crime,1,5931
35,1,14.0,0,F,public order crime,1,5468
35,25.0,0,7.0,F,fraud and financial crime,1,5468
35,34.0,0,0,F,property crime,1,5468
77.0,1,0,0,M,drug crime,0,5578
21,0.0,0,0,M,drug crime,0,5578
72.0,1,16.0,0,F,drug crime,0,5578
25,0,18.0,0,F,violent crime,1,4131
25,5.0,5.0,0,F,violent crime,1,4131
25,35.0,11.0,0,F,violent crime,1,4131
36,5,0,10.0,F,violent crime,0,2772
70.0,5,0,0,F,violent crime,0,2772
36,5,0,13.0,M,violent crime,0,2772
56,16,0,6.0,F,violent crime,0,6267
56,16,0,11.0,F,violent crime,0,6267
71.0,16,2.0,0,F,drug crime,0,6267
94.0,3,0,0,F,drug crime,1,6350
50,13.0,0,0,M,drug crime,1,6350
50,37.0,0,0,M,drug crime,1,6350
46.0,3,0,2,F,fraud and financial crime,0,5477
50.0,3,7.0,2,F,fraud and financial crime,0,5477
62.0,3,0,2,M,fraud and financial crime,0,5477
37,2,16.0,0,F,property crime,1,5140
37,2,9.0,0,F,drug crime,1,5140
37,31.0,0,5.0,F,public order crime,1,5140
73.0,11,0,0,F,drug crime,0,5980
76.0,11,0,0,F,drug crime,0,5980
76.0,6.0,0,0,F,drug crime,0,5980
70.0,5,0,0,F,fraud and financial crime,0,7075
53.0,5,7.0,0,F,fraud and financial crime,0,7075
67.0,5,0,6.0,F,fraud and financial crime,0,7075
72.0,28.0,0,0,F,drug crime,0,5561
29,7,0,10.0,F,fraud and financial crime,0,5561
77.0,7,0,9.0,F,drug crime,0,5561
34,32.0,0,0,F,violent crime,1,4266
34,16.0,0,0,F,property crime,1,4266
34,37.0,0,5.0,F,violent crime,1,4266
30,15.0,0,0,F,violent crime,1,4191
30,13.0,0,0,F,property crime,1,4191
92.0,14.0,0,0,F,violent crime,1,4191
72.0,0,0,0,F,property crime,0,4523
30.0,0,0,0,F,arrested but not charged,0,4523
39.0,0,0,11.0,F,property crime,0,4523
31,15.0,0,0,F,property crime,1,4987
31,37.0,0,10.0,F,property crime,1,4987
92.0,14.0,0,0,F,property crime,1,4987
40,4,15.0,0,M,obstruction of justice,1,1912
40,12.0,0,0,M,property crime,1,1912
40,4,14.0,0,M,fraud and financial crime,1,1912
23.0,1,0,6.0,M,violent crime,0,1520
55.0,1,0,0,M,weapons-related crime,0,1520
72.0,1,16.0,0,M,violent crime,0,1520
65.0,1,0,1,F,property crime,0,4681
67.0,1,0,1,F,arrested but not charged,0,4681
34.0,1,0,1,F,obstruction of justice,0,4681
48,12.0,0,0,F,public order crime,1,3970
48,23.0,0,0,M,public order crime,1,3970
92.0,32.0,0,0,M,public order crime,1,3970
52,32.0,0,0,M,violent crime,1,1844
52,10.0,18.0,0,M,violent crime,1,1844
52,21.0,0,0,F,violent crime,1,1844
37,3,15.0,0,F,public order crime,1,3626
37,16.0,8.0,0,M,public order crime,1,3626
37,28.0,0,3.0,M,public order crime,1,3626
29,10.0,0,0,F,property crime,1,4989
29,5.0,7.0,0,F,property crime,1,4989
29,1,9.0,0,M,property crime,1,4989
31.0,1,11.0,0,M,public order crime,1,3504
25.0,1,0,12.0,M,public order crime,1,3504
80.0,6.0,0,0,M,public order crime,1,3504
36,15.0,0,0,F,fraud and financial crime,1,6992
20.0,0,0,7.0,F,fraud and financial crime,1,6992
23.0,0,16.0,0,F,fraud and financial crime,1,6992
25,0,18.0,0,M,drug crime,1,5674
25,5.0,9.0,0,M,drug crime,1,5674
22.0,0,0,0,M,fraud and financial crime,1,5674
51.0,3,0,0,F,drug crime,0,5352
40.0,3,0,0,F,property crime,0,5352
50.0,3,0,0,F,drug crime,0,5352
41,6,2,10.0,F,weapons-related crime,0,4285
41,6,2,5.0,F,weapons-related crime,0,4285
41,6,5.0,8.0,F,violent crime,0,4285
69.0,3,0,0,F,property crime,0,4884
53.0,3,0,0,F,drug crime,0,4884
50.0,3,0,0,F,property crime,0,4884
46,1,9.0,2.0,M,violent crime,1,2207
46,16.0,0,0,M,drug crime,1,2207
81.0,1,0,0,M,property crime,1,2207
54.0,27.0,0,0,M,violent crime,1,1666
27,0,17.0,5.0,M,violent crime,1,1666
27,21.0,17.0,0,M,violent crime,1,1666
29.0,4,0,0,F,arrested but not charged,1,207
51,4,6.0,0,F,violent crime,1,207
52.0,4,2.0,0,F,violent crime,1,207
35,29.0,0,0,F,violent crime,1,1991
87.0,2,0,0,M,violent crime,1,1991
35,28.0,0,0,M,fraud and financial crime,1,1991
30,25.0,0,0,M,violent crime,1,2660
30,4.0,6.0,0,M,violent crime,1,2660
30,28.0,0,0,M,public order crime,1,2660
24,31.0,0,5.0,M,violent crime,1,2238
93.0,1,0,4.0,M,violent crime,1,2238
47.0,34.0,0,0,M,violent crime,1,2238
32,15.0,0,0,F,property crime,1,2858
32,6.0,0,3.0,F,property crime,1,2858
32,29.0,0,0,F,obstruction of justice,1,2858
64.0,6,0,0,M,property crime,0,5283
35.0,6,0,6.0,M,property crime,0,5283
55.0,6,0,4.0,M,property crime,0,5283
30.0,1,0,0,F,public order crime,0,3413
29.0,1,0,0,M,public order crime,0,3413
61.0,1,0,0,M,public order crime,0,3413
32,20.0,16.0,0,M,obstruction of justice,1,7109
32,0,17.0,0,F,obstruction of justice,1,7109
32,18.0,15.0,0,M,obstruction of justice,1,7109
19.0,0,0,0,F,violent crime,1,248
49.0,35.0,0,0,F,violent crime,1,248
40,0,18.0,0,F,weapons-related crime,1,248
35,26.0,0,0,F,drug crime,1,5916
35,5.0,7.0,0,F,drug crime,1,5916
35,1,9.0,0,M,drug crime,1,5916
23,1,0,6.0,F,fraud and financial crime,0,6150
44.0,1,0,0,F,drug crime,0,6150
56.0,1,0,0,F,drug crime,0,6150
76.0,3.0,0,0,F,drug crime,0,6258
53.0,2,0,0,F,drug crime,0,6258
59.0,2,0,0,M,drug crime,0,6258
77.0,7,0,0,M,public order crime,0,4300
73.0,7,0,0,F,public order crime,0,4300
31,1.0,0,0,F,public order crime,0,4300
57.0,6,0,11.0,F,violent crime,0,314
74.0,19.0,0,0,F,violent crime,0,314
75.0,6,0,2.0,F,violent crime,0,314
69.0,2,0,1,M,drug crime,0,6166
73.0,2,0,1,F,drug crime,0,6166
43.0,2,0,4.0,F,drug crime,0,6166
76.0,11,2,0,F,drug crime,0,5356
37,1.0,1.0,0,F,drug crime,0,5356
71.0,11.0,2,0,F,drug crime,0,5356
46,12.0,0,0,F,public order crime,1,3547
46,23.0,0,0,M,public order crime,1,3547
92.0,32.0,0,0,M,public order crime,1,3547
88.0,2,0,11.0,F,arrested but not charged,1,1111
90.0,2,0,0,M,arrested but not charged,1,1111
39,24.0,0,2.0,F,arrested but not charged,1,1111
76.0,8,0,0,F,property crime,0,4450
72.0,8,0,0,F,property crime,0,4450
61.0,8,0,4.0,F,property crime,0,4450
59.0,3,0,0,F,public order crime,0,4829
68.0,3,0,0,F,property crime,0,4829
69.0,3,0,2.0,F,property crime,0,4829
34,2,4.0,0,F,violent crime,1,1600
31.0,2,11.0,0,M,violent crime,1,1600
34,2,19.0,0,F,violent crime,1,1600
30,31.0,0,0,M,public order crime,1,3570
30,1,7.0,0,M,obstruction of justice,1,3570
18.0,1,5.0,0,M,public order crime,1,3570
22,0,6.0,10.0,F,drug crime,1,5644
22,0,10.0,0,F,weapons-related crime,1,5644
18.0,0,5.0,0,F,drug crime,1,5644
65.0,1,0,1,F,property crime,0,1540
67.0,1,0,1,F,arrested but not charged,0,1540
34.0,1,0,1,F,obstruction of justice,0,1540
46,4,6.0,0,F,fraud and financial crime,1,1272
32.0,4,18.0,0,F,arrested but not charged,1,1272
46,10.0,0,0,F,arrested but not charged,1,1272
90.0,1,0,0,M,drug crime,1,5106
49,14.0,0,0,M,public order crime,1,5106
49,28.0,0,7.0,M,public order crime,1,5106
75.0,3,1,2,M,violent crime,0,1732
67.0,3,1,7.0,M,violent crime,0,1732
59.0,3,1,2,M,public order crime,0,1732
30,22.0,0,0,F,weapons-related crime,1,3123
30,0,6.0,10.0,F,weapons-related crime,1,3123
30,3.0,5.0,0,F,weapons-related crime,1,3123
43,5.0,5.0,0,F,arrested but not charged,1,655
83.0,1,0,0,F,obstruction of justice,1,655
43,8.0,0,0,F,weapons-related crime,1,655
73.0,0,0,0,F,violent crime,0,2784
49.0,0,0,0,F,weapons-related crime,0,2784
67.0,0,0,0,F,violent crime,0,2784
18.0,0,0,12.0,F,public order crime,1,3692
46,26.0,6.0,0,F,public order crime,1,3692
19.0,0,0,0,F,public order crime,1,3692
51,19.0,0,0,F,property crime,1,2935
51,13.0,0,7.0,F,property crime,1,2935
51,35.0,11.0,0,F,property crime,1,2935
