session_id,response_id,treatment,defendant_id,defendant_race,defendant_age,defendant_sex,defendant_priors,defendant_juv_fel_count,defendant_juv_misd_count,defendant_charge_degree,defendant_offense_type,task_order,ra_score,participant_score,participant_gender,participant_age,participant_degree,participant_ethnicity,participant_politics,actual_outcome,influence,deviation,task_sub_time
31UV0MXWNQC8PT8DAN3DEI127S65I8,ddfda1eb-dd3e-4484-b1fa-eade3ecd9b77,3,5178,African-American,22,female,1,0,0,F,violent crime,24,6,6,male,4,8,African-American,Republican,0,1,0,31:07.3
31UV0MXWNQC8PT8DAN3DEI127S65I8,eb454d31-b683-4093-aa12-6f3305afea2f,3,4728,Caucasian,29,male,2,0,0,F,property crime,25,6,6,male,4,8,African-American,Republican,0,1,0,31:12.7
31UV0MXWNQC8PT8DAN3DEI127S65I8,e1804d42-8942-4a3c-b5cf-12051e36936c,3,6176,African-American,25,male,2,1,0,F,drug crime,26,7,7,male,4,8,African-American,Republican,1,,0,31:20.2
31UV0MXWNQC8PT8DAN3DEI127S65I8,672d6249-b745-4405-b92f-94779e18a7a5,3,4606,African-American,30,male,13,0,2,F,property crime,27,9,9,male,4,8,African-American,Republican,1,1,0,31:26.0
31UV0MXWNQC8PT8DAN3DEI127S65I8,c1e7baaf-1019-47bb-ab9c-b601e8d1e8d4,3,2951,African-American,21,male,0,0,0,F,property crime,28,5,8,male,4,8,African-American,Republican,1,2.071428571,3,31:31.2
31UV0MXWNQC8PT8DAN3DEI127S65I8,de2b1735-9697-4efd-823d-2e9df0d02add,3,3118,African-American,21,male,1,0,1,F,weapons-related crime,29,7,7,male,4,8,African-American,Republican,0,1,0,31:37.2
31UV0MXWNQC8PT8DAN3DEI127S65I8,415f795a-ff55-418e-a231-99834ee7c511,3,2400,African-American,31,male,5,0,1,M,violent crime,30,7,7,male,4,8,African-American,Republican,1,,0,31:42.7
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,a38e0ccb-68e9-4050-8143-232dd6d4aa33,3,3839,African-American,27,male,10,0,0,F,public order crime,1,9,6,male,4,8,Caucasian,Republican,1,-1.0625,-3,11:10.7
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,13b495be-59aa-4953-bd30-ff4f610bcdeb,3,56,African-American,32,female,5,0,0,F,violent crime,2,6,3,male,4,8,Caucasian,Republican,0,,-3,11:19.8
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,a28ee588-c87e-4fc0-9421-f8a49274e5ae,3,4704,Caucasian,27,female,6,0,0,F,property crime,3,8,4,male,4,8,Caucasian,Republican,1,,-4,11:27.2
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,4fe01d10-4c02-4602-b482-b780debcdabc,3,4781,Caucasian,54,male,1,0,0,F,property crime,4,3,1,male,4,8,Caucasian,Republican,0,2.368421053,-2,11:35.6
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,f93f6a28-fa6b-44b5-86ea-905a44f33f7c,3,3231,African-American,30,female,11,0,0,F,property crime,5,9,7,male,4,8,Caucasian,Republican,1,0.2,-2,11:42.3
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,ed23cf37-8742-488e-9856-d2512099fef8,3,3837,African-American,30,male,14,0,1,F,public order crime,6,8,9,male,4,8,Caucasian,Republican,1,,1,11:48.9
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,09f2963c-875d-45bc-9627-48caf5803fb8,3,4230,Caucasian,45,male,1,0,0,F,violent crime,7,3,1,male,4,8,Caucasian,Republican,1,1.923076923,-2,11:56.2
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,5010ac0d-a547-4538-82e8-6384d65072e0,3,80,African-American,26,female,5,0,0,F,violent crime,8,7,4,male,4,8,Caucasian,Republican,1,5.8,-3,12:03.3
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,3f367280-fe84-455f-8849-1f3b046ea900,3,5833,Caucasian,24,male,1,0,0,F,drug crime,9,5,6,male,4,8,Caucasian,Republican,0,,1,12:13.0
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,c788147c-d33f-4258-9df1-5d29a0c2a32c,3,6183,African-American,47,male,19,0,0,F,drug crime,10,8,9,male,4,8,Caucasian,Republican,1,2.5,1,12:20.9
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,867de693-4aab-48c1-96d9-77a041fcb3ff,3,1904,Caucasian,39,male,0,0,0,M,violent crime,11,2,1,male,4,8,Caucasian,Republican,0,1.588235294,-1,12:30.1
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,b8786241-e349-4d7b-b0bd-6ea11e9f9b2b,3,6565,Caucasian,57,male,0,0,0,M,public order crime,12,1,0,male,4,8,Caucasian,Republican,0,1.464285714,-1,12:38.5
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,8ce1cade-d9c5-4d5e-91d7-86b7eae5fc27,3,4606,African-American,30,male,13,0,2,F,property crime,13,9,7,male,4,8,Caucasian,Republican,1,-1.857142857,-2,14:26.1
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,342b2339-c6ec-418b-90bb-fc6ef01c6fb8,3,7142,Caucasian,58,male,0,0,0,M,obstruction of justice,14,2,0,male,4,8,Caucasian,Republican,0,2.176470588,-2,14:32.9
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,407e2c79-da1b-4a50-99e3-37b2f66fe05f,3,6959,African-American,24,male,2,0,0,F,public order crime,15,6,2,male,4,8,Caucasian,Republican,1,-6,-4,14:41.2
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,2ab9d567-8478-4abd-8a86-4351caeba91c,3,3946,Caucasian,61,male,1,0,0,M,public order crime,16,2,1,male,4,8,Caucasian,Republican,0,1.466666667,-1,14:50.0
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,0f23e0c1-536d-4e21-ae22-961431ceca87,3,3118,African-American,21,male,1,0,1,F,weapons-related crime,17,7,4,male,4,8,Caucasian,Republican,0,-2.5,-3,14:58.5
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,80c35133-e8ee-43b3-ae77-6d28364c9ad6,3,4084,African-American,24,male,1,0,0,F,violent crime,18,5,2,male,4,8,Caucasian,Republican,0,6.5,-3,15:08.1
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,72332ebe-05a2-4c3f-b4c1-a0ecb4950fe6,3,323,African-American,23,male,1,0,0,F,violent crime,19,5,1,male,4,8,Caucasian,Republican,1,-2.333333333,-4,18:41.0
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,48c580a7-32e1-4125-93dc-1a9b2ff83dfb,3,4450,Caucasian,24,male,8,0,0,F,property crime,20,9,3,male,4,8,Caucasian,Republican,1,-0.875,-6,18:50.5
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,d2f4c659-f68a-410f-a062-773856e2284e,3,2444,Caucasian,31,female,0,0,0,M,violent crime,21,2,1,male,4,8,Caucasian,Republican,0,,-1,19:02.5
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,197f6c20-4941-4e8e-8bfb-74a7d78c2e17,3,4378,African-American,40,male,2,0,0,F,public order crime,22,3,3,male,4,8,Caucasian,Republican,0,1,0,19:16.4
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,71785916-d431-46ef-b657-05f02029b334,3,2403,African-American,28,male,4,0,0,M,violent crime,23,7,2,male,4,8,Caucasian,Republican,1,,-5,19:27.8
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,3d3c561c-0bdf-4829-9569-010718b7df96,3,2079,Caucasian,29,female,0,0,0,M,violent crime,24,2,1,male,4,8,Caucasian,Republican,0,1.666666667,-1,20:32.9
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,9a99303f-1864-4e30-8452-7b884f31eb05,3,6031,Caucasian,42,female,0,0,0,F,drug crime,25,3,0,male,4,8,Caucasian,Republican,1,,-3,20:40.8
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,59ffe32e-0038-4797-b348-9d60d727a43f,3,5205,African-American,56,male,0,0,0,F,violent crime,26,2,1,male,4,8,Caucasian,Republican,0,1.818181818,-1,20:50.5
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,04c182a8-c8c6-43d2-8b4f-545d727302f1,3,6458,African-American,25,male,1,0,0,F,drug crime,27,5,2,male,4,8,Caucasian,Republican,1,,-3,23:08.4
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,8ac289e9-993e-4160-87a2-7bcface9d6c7,3,6013,African-American,21,male,1,0,0,F,drug crime,28,7,1,male,4,8,Caucasian,Republican,0,-1.086956522,-6,23:16.0
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,f7ec99bf-47f5-47ac-8f80-cb7fd0a13ef4,3,81,African-American,50,female,4,0,0,F,violent crime,29,4,3,male,4,8,Caucasian,Republican,0,1.466666667,-1,23:31.5
3JV9LGBJWTEG1C80PEZ92COD9HHGO8,31564f82-3704-4d8f-bb9d-8b69f960dcfb,3,1129,African-American,21,male,8,0,2,F,arrested but not charged,30,9,3,male,4,8,Caucasian,Republican,1,-1.25,-6,23:47.4
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,0137d585-85d2-4407-a065-9336ba029d21,4,5938,Caucasian,51,male,0,0,0,F,drug crime,1,3,3,female,4,9,Caucasian,Democrat,0,1,0,44:07.8
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,cc79a9a2-95fd-4c25-92bf-33d285358dc4,4,5829,Caucasian,59,male,0,0,0,F,drug crime,2,2,2,female,4,9,Caucasian,Democrat,0,1,0,44:26.0
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,1c4994c4-ed10-4775-8830-a98992e52be7,4,5597,African-American,25,male,15,0,3,F,drug crime,3,9,9,female,4,9,Caucasian,Democrat,1,1,0,44:53.4
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,f711e89d-e379-45db-afa4-f3bdcd7a996e,4,1175,African-American,30,male,10,0,0,F,arrested but not charged,4,8,8,female,4,9,Caucasian,Democrat,1,,0,45:01.7
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,2717722a-7f3d-4c07-bf46-5ded0f2093b7,4,4520,African-American,54,male,11,0,0,F,property crime,5,7,7,female,4,9,Caucasian,Democrat,0,,0,45:06.9
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,6e18aab7-c4df-41eb-a7a7-5c0e744a6052,4,3115,African-American,23,male,2,0,0,F,weapons-related crime,6,7,7,female,4,9,Caucasian,Democrat,1,1,0,45:17.8
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,8c0950a5-201f-4875-b72a-51e4e73e14f9,4,2978,African-American,27,male,7,0,0,F,property crime,7,8,8,female,4,9,Caucasian,Democrat,1,,0,45:26.0
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,1b6511bd-eaeb-4dc7-8a9d-2a489d96be79,4,4618,Caucasian,21,male,0,0,0,M,property crime,8,5,5,female,4,9,Caucasian,Democrat,1,1,0,45:40.4
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,2b9c0bee-809a-4639-a85e-53bc7cae36be,4,2056,African-American,29,male,2,0,1,M,violent crime,9,5,5,female,4,9,Caucasian,Democrat,1,,0,45:53.5
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,5162e8ea-2df9-4b01-926d-f16e86b08ea9,4,4378,African-American,40,male,2,0,0,F,public order crime,10,3,3,female,4,9,Caucasian,Democrat,0,1,0,46:03.2
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,aa5913d8-e249-451d-a572-704cd8eda611,4,15,Caucasian,24,male,0,0,0,F,violent crime,11,3,3,female,4,9,Caucasian,Democrat,0,1,0,46:09.7
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,088c4caa-da3c-49b1-87db-f33dccf869bb,4,4778,Caucasian,28,male,0,0,0,F,property crime,12,3,3,female,4,9,Caucasian,Democrat,1,1,0,46:14.0
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,0c2ee54e-8257-44bf-a957-8891fb90c44c,4,6403,African-American,44,female,6,0,0,F,drug crime,13,6,6,female,4,9,Caucasian,Democrat,0,,0,46:18.4
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,b37a0959-fc7e-4d4f-865e-1853945a39cb,4,6125,African-American,60,male,9,0,0,F,drug crime,14,6,6,female,4,9,Caucasian,Democrat,0,1,0,46:23.6
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,bd526491-19e0-4d9b-8194-23eef07af538,4,5815,Caucasian,53,male,0,0,0,F,drug crime,15,2,2,female,4,9,Caucasian,Democrat,1,,0,46:34.2
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,16040efa-754e-4585-9476-09de1ed3f684,4,5202,African-American,28,male,11,0,0,F,violent crime,16,8,8,female,4,9,Caucasian,Democrat,1,,0,46:44.9
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,3878c548-0eff-49c8-ae41-6803c319e178,4,1342,African-American,25,female,1,0,0,M,arrested but not charged,17,3,3,female,4,9,Caucasian,Democrat,0,,0,46:50.1
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,02272fcf-2d20-4694-af04-205c46c9e208,4,4676,African-American,23,male,0,0,0,F,property crime,18,3,3,female,4,9,Caucasian,Democrat,0,1,0,46:55.3
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,ef13bdf9-6c70-4665-8d1a-1afeb413d661,4,6320,African-American,30,male,0,0,0,F,drug crime,19,3,3,female,4,9,Caucasian,Democrat,0,,0,46:59.7
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,8283a673-bafd-4d78-9950-622d90f4a1f5,4,2238,African-American,24,male,1,0,0,M,violent crime,20,4,4,female,4,9,Caucasian,Democrat,1,1,0,47:04.8
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,cd89d702-67b7-4c8b-8ca2-d9d32f0e90aa,4,6785,Caucasian,62,male,2,0,0,F,drug crime,21,4,4,female,4,9,Caucasian,Democrat,0,1,0,47:09.2
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,7da3e7a6-6bd6-400b-be08-05b3aaa3f036,4,5723,Caucasian,33,female,1,0,0,M,drug crime,22,4,4,female,4,9,Caucasian,Democrat,0,1,0,47:14.2
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,b08b61ea-5d75-4606-a23b-3341e1d28ec4,4,1614,African-American,29,male,1,0,0,M,violent crime,23,3,3,female,4,9,Caucasian,Democrat,0,1,0,47:19.0
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,bfa9cd4a-85ef-4937-b886-c182e84c6675,4,6181,Caucasian,28,female,0,0,0,F,drug crime,24,3,3,female,4,9,Caucasian,Democrat,0,1,0,47:39.7
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,59d2346a-64d6-4029-b6b4-05d2a625471f,4,3107,African-American,30,male,3,0,0,F,weapons-related crime,25,7,7,female,4,9,Caucasian,Democrat,1,,0,47:44.9
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,04fef29b-66db-4788-a78d-ccfa0ee7d5d5,4,4185,African-American,41,male,8,0,0,F,violent crime,26,7,7,female,4,9,Caucasian,Democrat,0,1,0,47:49.2
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,4dfd7c70-7786-46ae-91b6-6afcb23430a7,4,2188,Caucasian,44,female,1,0,0,M,violent crime,27,3,3,female,4,9,Caucasian,Democrat,1,1,0,47:55.0
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,422fd07f-9cb2-4fc4-9a9e-710904758e32,4,1421,Caucasian,40,male,2,0,0,M,arrested but not charged,28,2,2,female,4,9,Caucasian,Democrat,0,1,0,47:59.8
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,8fe0d3d9-aa5b-4da5-9546-4535f4f264fa,4,3703,Caucasian,37,male,11,0,0,F,public order crime,29,7,7,female,4,9,Caucasian,Democrat,1,,0,48:05.4
3DUZQ9U6SMOEH1QOLQF4MI1OTMTSVT,c4f4bca3-25a8-4bee-84b2-fdfca4e8eb5a,4,5162,Caucasian,74,male,0,0,0,M,property crime,30,1,1,female,4,9,Caucasian,Democrat,0,1,0,48:18.9
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,88fcf1a5-95f8-4fbe-b587-6db565b11e39,2,3290,Caucasian,26,male,2,0,0,F,public order crime,1,6,6,male,3,8,Caucasian,Democrat,0,1,0,33:03.7
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,d44d640c-0337-4c82-b560-5b297304185d,2,2511,Caucasian,40,female,0,0,0,M,violent crime,2,2,2,male,3,8,Caucasian,Democrat,0,1,0,33:48.6
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,764d387e-2534-4a15-87a0-420103a472e2,2,6634,African-American,23,female,0,0,0,F,obstruction of justice,3,4,5,male,3,8,Caucasian,Democrat,1,1.272727273,1,34:46.7
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,15158b2e-bb46-4a93-9e72-d5ef0fd4bb36,2,527,African-American,52,male,3,0,0,F,arrested but not charged,4,3,6,male,3,8,Caucasian,Democrat,0,-0.21875,3,35:47.0
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,0ffa0c8f-7c01-44af-952f-3330ec60ae0c,2,1421,Caucasian,40,male,2,0,0,M,arrested but not charged,5,2,5,male,3,8,Caucasian,Democrat,0,0.230769231,3,36:20.4
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,61625dc8-3ca3-470a-97c0-e85186bad4dc,2,1986,Caucasian,39,male,2,0,0,M,violent crime,6,3,4,male,3,8,Caucasian,Democrat,0,0.764705882,1,38:02.4
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,4408afdc-854b-4e5e-b923-f707d8e27051,2,3413,Caucasian,79,male,1,0,0,M,public order crime,7,7,6,male,3,8,Caucasian,Democrat,0,0.666666667,-1,38:38.5
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,83d81d40-2a43-4418-88e4-7252338639cc,2,6759,African-American,29,male,0,0,0,F,fraud and financial crime,8,3,5,male,3,8,Caucasian,Democrat,0,-2,2,39:36.3
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,f7042894-f4c8-4546-ab62-f920934890da,2,48,Caucasian,42,male,8,0,0,F,obstruction of justice,9,7,6,male,3,8,Caucasian,Democrat,0,0.25,-1,40:28.0
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,ea5da69c-3497-46fe-8f55-222acae2d44e,2,2326,African-American,24,male,2,0,0,M,violent crime,10,6,5,male,3,8,Caucasian,Democrat,1,0.551724138,-1,41:08.9
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,55d41206-99c0-4b72-bc1f-a9c3ddeb4c91,2,6337,Caucasian,58,male,7,0,0,F,drug crime,11,7,6,male,3,8,Caucasian,Democrat,1,-0.214285714,-1,41:35.9
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,2dffe647-5aac-4a99-97b9-a5a4d4b9ed50,2,5374,African-American,55,female,1,0,0,F,drug crime,12,3,4,male,3,8,Caucasian,Democrat,0,5.55E-16,1,41:59.5
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,2ad73114-8c20-4da8-ad0e-5b3a4f566eca,2,177,Caucasian,42,male,0,0,0,F,violent crime,13,2,3,male,3,8,Caucasian,Democrat,0,,1,42:43.0
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,b00ca2cb-9b03-4286-94c7-bf5ba1a77b7d,2,2951,African-American,21,male,0,0,0,F,property crime,14,5,6,male,3,8,Caucasian,Democrat,1,1.357142857,1,43:13.2
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,9effb0f5-616e-4223-b2a1-25a31e28dd29,2,6565,Caucasian,57,male,0,0,0,M,public order crime,15,1,3,male,3,8,Caucasian,Democrat,0,0.071428571,2,43:38.2
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,6f14fa7a-2f57-43fc-9485-091dd0a8d208,2,2303,African-American,25,male,11,0,0,M,violent crime,16,8,6,male,3,8,Caucasian,Democrat,1,,-2,44:38.8
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,cfe235a5-a251-4cc0-8956-0f025affd1b9,2,2207,African-American,46,male,1,0,0,M,violent crime,17,3,5,male,3,8,Caucasian,Democrat,1,-0.333333333,2,45:09.0
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,652d7c55-3d1f-4698-a11a-97f89a60eefc,2,6933,African-American,48,female,0,0,0,F,obstruction of justice,18,2,4,male,3,8,Caucasian,Democrat,1,-1.285714286,2,45:48.5
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,c6426c6b-ca9a-4206-8642-2d0734f55de5,2,4867,Caucasian,27,male,5,0,0,F,property crime,19,8,6,male,3,8,Caucasian,Democrat,0,-0.857142857,-2,46:30.8
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,1161881c-fc92-4c40-af3e-1bdfadc30bae,2,4126,African-American,23,male,1,0,0,F,violent crime,20,5,6,male,3,8,Caucasian,Democrat,1,1.666666667,1,46:58.0
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,2570c24f-66f8-48fa-bb77-d31bd583534e,2,4095,African-American,23,male,5,0,0,F,public order crime,21,7,5,male,3,8,Caucasian,Democrat,1,-2.333333333,-2,47:24.5
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,40a058b5-9dc2-48bf-bc26-4c8acb5838b2,2,1520,Caucasian,20,male,1,0,0,M,violent crime,22,8,6,male,3,8,Caucasian,Democrat,1,0.419354839,-2,48:00.7
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,00bea2bc-6bd0-4fdd-8655-a9423b4525dd,2,2991,African-American,63,male,9,0,0,F,property crime,23,6,6,male,3,8,Caucasian,Democrat,1,,0,48:34.4
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,13b32011-e3d7-45bf-8e58-d4b683cd1c02,2,5269,African-American,21,male,0,0,0,M,property crime,24,5,7,male,3,8,Caucasian,Democrat,1,1.705882353,2,49:19.7
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,7817b797-a87b-410e-8f77-a6642ca1e125,2,1044,African-American,37,male,8,0,0,F,arrested but not charged,25,6,5,male,3,8,Caucasian,Democrat,0,,-1,49:59.6
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,26301fad-79f8-4ce9-aba1-7b73da534b70,2,4522,African-American,49,male,3,0,0,F,property crime,26,5,7,male,3,8,Caucasian,Democrat,0,-1,2,50:25.4
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,07d51e34-f884-44b9-af92-b055b9428ec6,2,3504,African-American,77,male,1,0,0,M,public order crime,27,1,5,male,3,8,Caucasian,Democrat,1,-1.4,4,50:49.5
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,0673e490-e9cb-4923-81f6-fd757dfe141a,2,253,Caucasian,42,male,0,0,0,F,violent crime,28,2,4,male,3,8,Caucasian,Democrat,0,-2,2,51:08.9
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,ebfe768d-f0a5-4b4a-a850-4e60e157479a,2,2618,Caucasian,31,male,2,0,0,M,violent crime,29,5,6,male,3,8,Caucasian,Democrat,1,2.25,1,51:38.3
37UEWGM5HT8MUAADZNVAPKPCHZ91RW,5a4e2928-e4b5-4222-a66d-13c39a23acd7,2,6959,African-American,24,male,2,0,0,F,public order crime,30,6,5,male,3,8,Caucasian,Democrat,1,-0.75,-1,51:56.9
34T446B1C0EIHJ0CL71FMK7GCXKC00,8867a87b-9eed-43a7-a7ed-9ca375d6ff46,1,3651,African-American,27,male,15,1,1,F,public order crime,1,9,9,female,4,8,Caucasian,Independent,1,1,0,49:12.4
34T446B1C0EIHJ0CL71FMK7GCXKC00,192953f9-c662-400b-a810-2ac479b29a18,1,2403,African-American,28,male,4,0,0,M,violent crime,2,7,8,female,4,8,Caucasian,Independent,1,,1,49:40.5
34T446B1C0EIHJ0CL71FMK7GCXKC00,8a07a729-e234-4aa7-a1fc-1bb39a5de1ea,1,5161,Caucasian,41,male,1,0,0,M,property crime,3,3,2,female,4,8,Caucasian,Independent,1,2,-1,50:00.7
34T446B1C0EIHJ0CL71FMK7GCXKC00,b1efd9fb-5cd0-4aaf-bd9a-f52998c0fbe7,1,4618,Caucasian,21,male,0,0,0,M,property crime,4,5,2,female,4,8,Caucasian,Independent,1,-2,-3,50:27.3
34T446B1C0EIHJ0CL71FMK7GCXKC00,8041b292-6208-4e8c-bc97-def138ec6876,1,2457,African-American,41,female,0,0,0,M,violent crime,5,2,2,female,4,8,Caucasian,Independent,0,1,0,50:51.6
34T446B1C0EIHJ0CL71FMK7GCXKC00,a075863c-04f4-4f77-b96a-c8231d74efad,1,2511,Caucasian,40,female,0,0,0,M,violent crime,6,2,2,female,4,8,Caucasian,Independent,0,1,0,51:07.3
34T446B1C0EIHJ0CL71FMK7GCXKC00,ffdd652a-d3bd-4ebe-bb69-0a34fc0caaf1,1,1746,African-American,33,male,12,0,0,M,violent crime,7,7,8,female,4,8,Caucasian,Independent,1,-0.75,1,51:21.1
34T446B1C0EIHJ0CL71FMK7GCXKC00,4affa87e-5acd-4de8-8d44-6d476e461247,1,464,African-American,22,male,1,0,0,F,arrested but not charged,8,5,0,female,4,8,Caucasian,Independent,0,-4.833333333,-5,52:01.5
34T446B1C0EIHJ0CL71FMK7GCXKC00,c8f98263-4888-4d22-92b3-9951046f80fd,1,4676,African-American,23,male,0,0,0,F,property crime,9,3,3,female,4,8,Caucasian,Independent,0,1,0,52:34.3
34T446B1C0EIHJ0CL71FMK7GCXKC00,c18ca342-008d-4f48-9761-1c5100200de7,1,1452,African-American,25,male,11,0,0,M,arrested but not charged,10,7,0,female,4,8,Caucasian,Independent,1,8.538461538,-7,53:01.6
34T446B1C0EIHJ0CL71FMK7GCXKC00,1b0b0188-cb62-438a-a44b-4796d62f0448,1,2149,African-American,32,male,6,0,0,M,violent crime,11,6,5,female,4,8,Caucasian,Independent,1,-0.5,-1,53:38.1
34T446B1C0EIHJ0CL71FMK7GCXKC00,33241352-5d2e-4215-8626-853db056de63,1,1175,African-American,30,male,10,0,0,F,arrested but not charged,12,8,0,female,4,8,Caucasian,Independent,1,,-8,53:57.5
34T446B1C0EIHJ0CL71FMK7GCXKC00,5d028520-2671-4d7f-90fb-b555046f0060,1,6859,Caucasian,34,male,0,0,0,M,public order crime,13,2,1,female,4,8,Caucasian,Independent,1,1.8,-1,54:19.2
34T446B1C0EIHJ0CL71FMK7GCXKC00,4f627b50-388f-4e54-b015-37bf55329031,1,3223,Caucasian,30,male,3,0,0,F,property crime,14,7,7,female,4,8,Caucasian,Independent,1,1,0,54:42.6
34T446B1C0EIHJ0CL71FMK7GCXKC00,6dbba9f4-824f-44f6-bdd1-a7ed9282800f,1,2248,African-American,29,male,1,0,0,M,violent crime,15,3,3,female,4,8,Caucasian,Independent,1,,0,55:01.7
34T446B1C0EIHJ0CL71FMK7GCXKC00,d46a7c98-fe9b-4853-a8b7-78bb73a79a9a,1,4867,Caucasian,27,male,5,0,0,F,property crime,16,8,8,female,4,8,Caucasian,Independent,0,1,0,55:21.0
34T446B1C0EIHJ0CL71FMK7GCXKC00,ad9bcfb4-4845-4fb4-a59b-891f61498762,1,2817,Caucasian,25,male,7,0,0,F,property crime,17,8,9,female,4,8,Caucasian,Independent,1,1.393939394,1,55:39.7
34T446B1C0EIHJ0CL71FMK7GCXKC00,059ae709-5535-49de-9d64-6b38c3f9a10b,1,177,Caucasian,42,male,0,0,0,F,violent crime,18,2,4,female,4,8,Caucasian,Independent,0,,2,56:02.7
34T446B1C0EIHJ0CL71FMK7GCXKC00,15ed305d-e3e2-48f7-b901-0a50d268d9e0,1,2053,African-American,30,female,0,0,0,M,violent crime,19,2,2,female,4,8,Caucasian,Independent,0,1,0,56:25.1
